"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"2549","87","2270","93","4","5","1995","106","271","58","279","47","0500000US29005","Atchison County, Missouri"
"9349","282","8119","306","60","42","7223","285","836","155","1230","161","0500000US29007","Audrain County, Missouri"
"13872","465","12089","484","25","30","9758","534","2306","325","1783","288","0500000US29009","Barry County, Missouri"
"4830","173","4147","188","15","23","3686","189","446","118","683","144","0500000US29011","Barton County, Missouri"
"6565","193","5636","231","38","23","4725","232","873","209","929","178","0500000US29013","Bates County, Missouri"
"8060","330","6927","300","151","102","5914","320","862","154","1133","219","0500000US29015","Benton County, Missouri"
"4426","211","3664","242","3","4","3257","266","404","130","762","152","0500000US29017","Bollinger County, Missouri"
"71919","889","67942","979","311","129","61277","1022","6354","689","3977","426","0500000US29019","Boone County, Missouri"
"33642","552","29402","640","65","46","26363","700","2974","366","4240","421","0500000US29021","Buchanan County, Missouri"
"16358","418","13964","474","48","41","12211","498","1705","337","2394","263","0500000US29023","Butler County, Missouri"
"3703","151","3107","158","6","6","2789","150","312","82","596","84","0500000US29025","Caldwell County, Missouri"
"16233","459","14813","512","45","40","13033","477","1735","386","1420","258","0500000US29027","Callaway County, Missouri"
"17300","650","15864","662","75","57","13968","678","1821","270","1436","279","0500000US29029","Camden County, Missouri"
"30215","525","27472","604","77","46","25739","659","1656","299","2743","405","0500000US29031","Cape Girardeau County, Missouri"
"3518","157","3060","170","21","17","2554","172","485","133","458","112","0500000US29033","Carroll County, Missouri"
"2334","163","1915","171","2","3","1760","183","153","73","419","89","0500000US29035","Carter County, Missouri"
"40397","345","37599","602","176","87","34478","631","2945","328","2798","503","0500000US29037","Cass County, Missouri"
"5573","289","4717","320","50","42","4270","321","397","143","856","223","0500000US29039","Cedar County, Missouri"
"2723","145","2290","143","4","5","2085","135","201","51","433","71","0500000US29041","Chariton County, Missouri"
"32487","412","30471","572","82","61","28187","679","2202","367","2016","386","0500000US29043","Christian County, Missouri"
"2633","129","2147","129","22","15","1794","137","331","77","486","103","0500000US29045","Clark County, Missouri"
"92514","809","87516","1013","169","78","81980","1225","5367","634","4998","633","0500000US29047","Clay County, Missouri"
"8100","247","7223","269","29","25","6589","271","605","125","877","173","0500000US29049","Clinton County, Missouri"
"30291","503","27741","560","116","47","22105","665","5520","630","2550","336","0500000US29051","Cole County, Missouri"
"6342","209","5558","246","25","15","4955","243","578","115","784","157","0500000US29053","Cooper County, Missouri"
"9798","265","7969","312","40","32","6824","339","1105","233","1829","237","0500000US29055","Crawford County, Missouri"
"3028","143","2576","148","12","15","2311","150","253","65","452","86","0500000US29057","Dade County, Missouri"
"6412","224","5640","276","22","24","4688","321","930","232","772","195","0500000US29059","Dallas County, Missouri"
"3002","111","2508","123","24","18","2303","128","181","45","494","64","0500000US29061","Daviess County, Missouri"
"3800","196","3129","204","14","11","2713","202","402","116","671","143","0500000US29063","DeKalb County, Missouri"
"6355","212","5368","302","25","24","4271","307","1072","261","987","186","0500000US29065","Dent County, Missouri"
"5317","203","4367","291","66","46","3694","293","607","186","950","200","0500000US29067","Douglas County, Missouri"
"12119","264","10157","315","19","20","9374","322","764","151","1962","228","0500000US29069","Dunklin County, Missouri"
"41127","567","37757","605","200","83","34909","681","2648","396","3370","343","0500000US29071","Franklin County, Missouri"
"6154","244","5410","268","67","30","4905","273","438","105","744","138","0500000US29073","Gasconade County, Missouri"
"2495","121","2051","120","7","8","1835","120","209","66","444","76","0500000US29075","Gentry County, Missouri"
"127532","820","115971","1128","199","91","100450","1311","15322","932","11561","723","0500000US29077","Greene County, Missouri"
"3900","186","3119","197","16","15","2805","191","298","98","781","151","0500000US29079","Grundy County, Missouri"
"3361","157","2840","147","12","12","2640","151","188","65","521","91","0500000US29081","Harrison County, Missouri"
"9284","321","8059","329","63","37","7287","350","709","148","1225","185","0500000US29083","Henry County, Missouri"
"4012","221","3064","244","26","24","2688","233","350","124","948","215","0500000US29085","Hickory County, Missouri"
"2010","83","1629","90","9","8","1422","83","198","46","381","64","0500000US29087","Holt County, Missouri"
"3460","140","3004","164","10","10","2796","137","198","72","456","79","0500000US29089","Howard County, Missouri"
"15557","432","13491","446","70","55","11813","471","1608","294","2066","254","0500000US29091","Howell County, Missouri"
"4102","185","3254","185","22","13","2777","191","455","120","848","127","0500000US29093","Iron County, Missouri"
"291532","1534","268083","1895","529","193","242879","2219","24675","1136","23449","1273","0500000US29095","Jackson County, Missouri"
"46461","656","41994","760","84","55","38174","838","3736","434","4467","432","0500000US29097","Jasper County, Missouri"
"84978","642","79490","860","191","92","74879","1014","4420","660","5488","535","0500000US29099","Jefferson County, Missouri"
"19931","534","18858","589","23","23","17402","636","1433","299","1073","204","0500000US29101","Johnson County, Missouri"
"1400","91","1054","93","15","13","883","81","156","44","346","66","0500000US29103","Knox County, Missouri"
"14413","305","12734","422","82","54","10257","577","2395","503","1679","299","0500000US29105","Laclede County, Missouri"
"12711","403","11255","384","61","36","9803","398","1391","274","1456","241","0500000US29107","Lafayette County, Missouri"
"14849","303","13199","364","81","55","11751","429","1367","251","1650","239","0500000US29109","Lawrence County, Missouri"
"3597","149","3060","140","50","27","2567","138","443","107","537","109","0500000US29111","Lewis County, Missouri"
"19818","370","18440","439","79","68","16852","489","1509","261","1378","267","0500000US29113","Lincoln County, Missouri"
"5002","174","4171","196","24","13","3549","193","598","126","831","119","0500000US29115","Linn County, Missouri"
"5907","170","4926","191","42","33","4015","233","869","206","981","145","0500000US29117","Livingston County, Missouri"
"8393","229","6855","317","98","102","4759","302","1998","267","1538","243","0500000US29119","McDonald County, Missouri"
"5908","242","4922","235","42","22","4038","241","842","173","986","139","0500000US29121","Macon County, Missouri"
"4851","189","3995","233","10","12","3399","246","586","149","856","158","0500000US29123","Madison County, Missouri"
"3808","189","3070","210","30","30","2708","239","332","125","738","160","0500000US29125","Maries County, Missouri"
"11537","274","10262","341","62","45","9336","337","864","214","1275","221","0500000US29127","Marion County, Missouri"
"1333","93","1083","99","7","8","953","95","123","55","250","60","0500000US29129","Mercer County, Missouri"
"10452","292","9391","298","61","48","8248","298","1082","179","1061","195","0500000US29131","Miller County, Missouri"
"4998","183","3947","250","7","9","3599","255","341","132","1051","194","0500000US29133","Mississippi County, Missouri"
"5450","182","4666","200","20","17","3850","238","796","169","784","143","0500000US29135","Moniteau County, Missouri"
"3731","179","3116","185","18","17","2739","185","359","82","615","121","0500000US29137","Monroe County, Missouri"
"4995","235","4295","192","43","29","3580","186","672","159","700","148","0500000US29139","Montgomery County, Missouri"
"7639","383","6314","336","40","29","5145","384","1129","233","1325","224","0500000US29141","Morgan County, Missouri"
"7281","182","6034","239","0","19","5501","251","533","136","1247","199","0500000US29143","New Madrid County, Missouri"
"22123","464","19688","507","132","67","17370","595","2186","306","2435","287","0500000US29145","Newton County, Missouri"
"8510","293","7573","301","63","55","6937","305","573","109","937","163","0500000US29147","Nodaway County, Missouri"
"4298","210","3660","228","73","44","2571","194","1016","211","638","115","0500000US29149","Oregon County, Missouri"
"5273","157","4608","197","23","33","3744","195","841","146","665","115","0500000US29151","Osage County, Missouri"
"4082","205","3236","201","34","34","2676","216","526","179","846","148","0500000US29153","Ozark County, Missouri"
"6640","198","5462","249","9","13","4952","276","501","129","1178","182","0500000US29155","Pemiscot County, Missouri"
"7577","247","6417","228","33","25","5944","243","440","123","1160","162","0500000US29157","Perry County, Missouri"
"16193","312","14405","356","73","42","12837","417","1495","230","1788","210","0500000US29159","Pettis County, Missouri"
"18213","521","16794","538","11","11","15475","604","1308","287","1419","212","0500000US29161","Phelps County, Missouri"
"6653","201","5699","232","50","31","4993","256","656","171","954","142","0500000US29163","Pike County, Missouri"
"39918","474","38413","527","90","43","36400","590","1923","320","1505","336","0500000US29165","Platte County, Missouri"
"11833","359","10259","404","49","35","9140","420","1070","210","1574","251","0500000US29167","Polk County, Missouri"
"15061","603","13968","636","33","27","12011","601","1924","463","1093","246","0500000US29169","Pulaski County, Missouri"
"1698","169","1416","143","29","25","1111","121","276","109","282","98","0500000US29171","Putnam County, Missouri"
"4132","152","3559","213","9","10","3248","266","302","113","573","134","0500000US29173","Ralls County, Missouri"
"8872","300","7645","310","18","18","6908","323","719","198","1227","250","0500000US29175","Randolph County, Missouri"
"8766","228","7782","284","29","34","6943","306","810","197","984","195","0500000US29177","Ray County, Missouri"
"2580","170","2218","179","22","21","1980","175","216","73","362","76","0500000US29179","Reynolds County, Missouri"
"4973","221","4078","260","18","16","3465","252","595","158","895","156","0500000US29181","Ripley County, Missouri"
"149472","1263","143168","1306","329","95","136199","1381","6640","634","6304","519","0500000US29183","St. Charles County, Missouri"
"4120","172","3425","172","41","32","2920","199","464","123","695","112","0500000US29185","St. Clair County, Missouri"
"7252","286","6314","327","55","38","5699","338","560","163","938","195","0500000US29186","Ste. Genevieve County, Missouri"
"24572","522","21402","535","74","59","19540","627","1788","360","3170","374","0500000US29187","St. Francois County, Missouri"
"409658","1663","381010","2026","816","169","361168","2325","19026","1310","28648","1231","0500000US29189","St. Louis County, Missouri"
"8235","259","7230","281","33","18","6451","301","746","153","1005","155","0500000US29195","Saline County, Missouri"
"1440","87","1125","98","15","17","902","90","208","54","315","74","0500000US29197","Schuyler County, Missouri"
"1687","121","1456","111","8","13","1301","112","147","56","231","72","0500000US29199","Scotland County, Missouri"
"15342","278","13317","382","0","25","12119","401","1198","257","2025","292","0500000US29201","Scott County, Missouri"
"3063","200","2437","199","1","4","2030","195","406","118","626","148","0500000US29203","Shannon County, Missouri"
"2485","107","2155","131","11","9","1855","125","289","75","330","60","0500000US29205","Shelby County, Missouri"
"11545","282","9820","319","41","36","8930","331","849","158","1725","227","0500000US29207","Stoddard County, Missouri"
"12689","450","11689","435","154","70","10758","489","777","162","1000","200","0500000US29209","Stone County, Missouri"
"2218","134","1892","141","26","15","1618","133","248","62","326","67","0500000US29211","Sullivan County, Missouri"
"22390","600","20543","597","188","79","18569","640","1786","309","1847","318","0500000US29213","Taney County, Missouri"
"9852","402","8506","390","71","46","6948","389","1487","252","1346","228","0500000US29215","Texas County, Missouri"
"8294","243","7392","287","59","36","6691","340","642","183","902","159","0500000US29217","Vernon County, Missouri"
"13129","332","12187","363","35","28","11317","407","835","217","942","232","0500000US29219","Warren County, Missouri"
"9278","343","7686","369","39","31","6454","400","1193","283","1592","275","0500000US29221","Washington County, Missouri"
"5438","371","4252","336","13","18","3804","358","435","148","1186","231","0500000US29223","Wayne County, Missouri"
"13697","253","11844","371","64","29","10148","411","1632","273","1853","266","0500000US29225","Webster County, Missouri"
"808","81","661","77","1","2","617","75","43","18","147","39","0500000US29227","Worth County, Missouri"
"6977","258","5925","297","185","167","4994","306","746","180","1052","194","0500000US29229","Wright County, Missouri"
"143566","1210","124973","1459","194","123","111923","1481","12856","944","18593","1194","0500000US29510","St. Louis city, Missouri"
"4203","137","3840","159","44","29","3477","171","319","101","363","77","0500000US30001","Beaverhead County, Montana"
"3622","139","2966","160","24","20","2584","169","358","102","656","105","0500000US30003","Big Horn County, Montana"
"2399","95","2009","95","10","15","1761","112","238","69","390","84","0500000US30005","Blaine County, Montana"
"2436","121","2159","155","15","26","1839","172","305","112","277","97","0500000US30007","Broadwater County, Montana"
"4524","199","4121","201","28","15","3713","210","380","89","403","95","0500000US30009","Carbon County, Montana"
"650","72","570","68","21","15","512","63","37","20","80","28","0500000US30011","Carter County, Montana"
"34440","526","29918","637","113","55","27044","597","2761","425","4522","391","0500000US30013","Cascade County, Montana"
"2301","116","1887","130","12","11","1672","137","203","76","414","81","0500000US30015","Chouteau County, Montana"
"4837","149","4390","170","194","84","3824","176","372","90","447","112","0500000US30017","Custer County, Montana"
"856","78","715","85","0","11","645","77","70","28","141","50","0500000US30019","Daniels County, Montana"
"3892","202","3434","241","11","7","3222","235","201","79","458","128","0500000US30021","Dawson County, Montana"
"4069","268","3443","313","8","13","3022","297","413","142","626","190","0500000US30023","Deer Lodge County, Montana"
"1274","101","1127","106","22","27","1018","121","87","55","147","70","0500000US30025","Fallon County, Montana"
"5057","172","4478","204","55","57","4134","223","289","111","579","173","0500000US30027","Fergus County, Montana"
"39925","582","36061","661","295","118","33455","686","2311","419","3864","560","0500000US30029","Flathead County, Montana"
"45287","538","43326","662","130","63","40354","804","2842","449","1961","327","0500000US30031","Gallatin County, Montana"
"437","50","377","50","8","6","341","46","28","20","60","22","0500000US30033","Garfield County, Montana"
"4158","208","3196","187","21","22","2910","164","265","87","962","136","0500000US30035","Glacier County, Montana"
"361","53","280","43","2","6","262","41","16","7","81","32","0500000US30037","Golden Valley County, Montana"
"1355","140","1203","126","22","24","1067","126","114","67","152","53","0500000US30039","Granite County, Montana"
"6471","150","5693","169","38","31","5244","171","411","105","778","143","0500000US30041","Hill County, Montana"
"4445","120","4154","136","13","12","3772","144","369","93","291","85","0500000US30043","Jefferson County, Montana"
"915","67","793","72","13","9","711","71","69","34","122","39","0500000US30045","Judith Basin County, Montana"
"11869","266","10599","292","99","58","9257","337","1243","198","1270","181","0500000US30047","Lake County, Montana"
"28502","352","26252","393","162","74","24075","546","2015","362","2250","296","0500000US30049","Lewis and Clark County, Montana"
"925","84","815","82","0","11","636","82","179","67","110","38","0500000US30051","Liberty County, Montana"
"8622","312","7435","322","114","62","6585","382","736","204","1187","186","0500000US30053","Lincoln County, Montana"
"818","95","732","96","9","10","645","83","78","48","86","32","0500000US30055","McCone County, Montana"
"3707","188","3354","191","8","10","2917","199","429","107","353","92","0500000US30057","Madison County, Montana"
"759","95","626","107","13","13","543","107","70","43","133","66","0500000US30059","Meagher County, Montana"
"1926","94","1702","108","4","6","1332","113","366","118","224","60","0500000US30061","Mineral County, Montana"
"49700","646","46800","774","121","55","44175","814","2504","384","2900","458","0500000US30063","Missoula County, Montana"
"2211","124","1804","149","13","20","1685","135","106","42","407","104","0500000US30065","Musselshell County, Montana"
"7961","198","7286","272","21","26","6652","290","613","148","675","176","0500000US30067","Park County, Montana"
"212","51","178","48","0","11","173","49","5","4","34","21","0500000US30069","Petroleum County, Montana"
"1756","107","1445","137","5","7","1279","140","161","70","311","89","0500000US30071","Phillips County, Montana"
"2079","113","1779","120","19","18","1627","115","133","36","300","76","0500000US30073","Pondera County, Montana"
"748","64","681","66","30","20","531","60","120","61","67","31","0500000US30075","Powder River County, Montana"
"2515","147","2178","164","30","33","1601","187","547","193","337","114","0500000US30077","Powell County, Montana"
"502","69","438","67","11","13","393","62","34","29","64","30","0500000US30079","Prairie County, Montana"
"17823","343","16475","416","241","189","15006","518","1228","282","1348","235","0500000US30081","Ravalli County, Montana"
"4408","202","3809","239","14","14","3518","246","277","113","599","171","0500000US30083","Richland County, Montana"
"3248","103","2591","140","4","4","2186","138","401","92","657","108","0500000US30085","Roosevelt County, Montana"
"3237","131","2696","143","408","118","1955","142","333","81","541","92","0500000US30087","Rosebud County, Montana"
"5281","199","4538","236","68","38","4008","221","462","127","743","125","0500000US30089","Sanders County, Montana"
"1543","113","1379","117","6","6","1255","116","118","37","164","48","0500000US30091","Sheridan County, Montana"
"15026","407","13040","465","178","173","11585","606","1277","334","1986","310","0500000US30093","Silver Bow County, Montana"
"3840","168","3480","166","44","25","3121","176","315","80","360","74","0500000US30095","Stillwater County, Montana"
"1515","124","1314","124","0","11","1191","118","123","43","201","71","0500000US30097","Sweet Grass County, Montana"
"2496","81","2208","90","9","10","1943","97","256","61","288","47","0500000US30099","Teton County, Montana"
"1827","143","1633","156","0","11","1442","155","191","78","194","75","0500000US30101","Toole County, Montana"
"333","59","289","54","22","14","233","44","34","26","44","22","0500000US30103","Treasure County, Montana"
"3324","188","3049","194","22","26","2653","171","374","124","275","75","0500000US30105","Valley County, Montana"
"897","85","724","76","18","15","591","80","115","58","173","60","0500000US30107","Wheatland County, Montana"
"477","64","421","65","2","4","356","64","63","28","56","25","0500000US30109","Wibaux County, Montana"
"68047","653","62881","968","264","109","58159","1092","4458","542","5166","624","0500000US30111","Yellowstone County, Montana"
"12786","248","11458","309","108","60","10530","314","820","181","1328","206","0500000US31001","Adams County, Nebraska"
"2725","105","2347","106","12","9","2147","103","188","48","378","56","0500000US31003","Antelope County, Nebraska"
"192","27","171","26","3","2","148","27","20","5","21","11","0500000US31005","Arthur County, Nebraska"
"234","36","209","35","7","5","193","35","9","9","25","15","0500000US31007","Banner County, Nebraska"
"237","42","223","42","0","10","216","43","7","6","14","8","0500000US31009","Blaine County, Nebraska"
"2261","99","1967","106","24","18","1769","99","174","55","294","50","0500000US31011","Boone County, Nebraska"
"4601","200","4186","224","18","26","4067","231","101","48","415","105","0500000US31013","Box Butte County, Nebraska"
"876","66","717","66","2","3","636","66","79","24","159","35","0500000US31015","Boyd County, Nebraska"
"1333","129","1201","137","8","12","1114","134","79","43","132","44","0500000US31017","Brown County, Nebraska"
"19016","284","17474","346","63","32","16256","385","1155","206","1542","247","0500000US31019","Buffalo County, Nebraska"
"2881","115","2451","124","19","14","2054","118","378","67","430","74","0500000US31021","Burt County, Nebraska"
"3387","153","2938","156","33","17","2807","155","98","32","449","78","0500000US31023","Butler County, Nebraska"
"10073","244","9261","256","60","32","8552","259","649","131","812","154","0500000US31025","Cass County, Nebraska"
"3479","110","2938","113","19","11","2804","120","115","38","541","80","0500000US31027","Cedar County, Nebraska"
"1591","102","1452","108","6","8","1349","114","97","59","139","42","0500000US31029","Chase County, Nebraska"
"2459","139","2115","158","9","10","1972","166","134","60","344","88","0500000US31031","Cherry County, Nebraska"
"4403","124","3999","148","20","21","3582","170","397","110","404","104","0500000US31033","Cheyenne County, Nebraska"
"2575","93","2328","97","23","12","2075","107","230","40","247","45","0500000US31035","Clay County, Nebraska"
"3742","151","3324","188","28","23","3029","216","267","112","418","113","0500000US31037","Colfax County, Nebraska"
"3854","107","3272","129","43","25","2741","158","488","103","582","99","0500000US31039","Cuming County, Nebraska"
"4828","133","4188","153","39","26","3756","169","393","90","640","98","0500000US31041","Custer County, Nebraska"
"7350","209","6711","263","30","28","5643","301","1038","215","639","181","0500000US31043","Dakota County, Nebraska"
"3555","215","3222","232","14","20","3039","212","169","95","333","100","0500000US31045","Dawes County, Nebraska"
"9007","213","8082","231","7","7","7516","258","559","146","925","170","0500000US31047","Dawson County, Nebraska"
"823","83","729","79","4","6","665","78","60","23","94","29","0500000US31049","Deuel County, Nebraska"
"2376","88","2079","96","9","7","1770","93","300","75","297","65","0500000US31051","Dixon County, Nebraska"
"15284","242","13819","308","203","77","12521","361","1095","199","1465","225","0500000US31053","Dodge County, Nebraska"
"221451","1019","204444","1197","641","174","191960","1221","11843","824","17007","832","0500000US31055","Douglas County, Nebraska"
"842","91","727","94","3","5","623","91","101","35","115","43","0500000US31057","Dundy County, Nebraska"
"2488","106","2140","118","24","15","1945","116","171","47","348","79","0500000US31059","Fillmore County, Nebraska"
"1328","77","1134","82","6","7","1004","82","124","33","194","37","0500000US31061","Franklin County, Nebraska"
"1136","68","976","76","3","8","838","78","135","55","160","40","0500000US31063","Frontier County, Nebraska"
"2077","110","1755","119","5","6","1568","114","182","54","322","70","0500000US31065","Furnas County, Nebraska"
"9048","260","7797","314","56","35","7220","306","521","132","1251","205","0500000US31067","Gage County, Nebraska"
"929","73","849","74","0","10","713","71","136","40","80","32","0500000US31069","Garden County, Nebraska"
"906","82","750","91","0","10","655","87","95","37","156","46","0500000US31071","Garfield County, Nebraska"
"940","75","861","75","3","4","776","70","82","60","79","32","0500000US31073","Gosper County, Nebraska"
"297","36","252","32","1","2","222","31","29","18","45","21","0500000US31075","Grant County, Nebraska"
"1045","57","895","60","11","7","750","56","134","38","150","31","0500000US31077","Greeley County, Nebraska"
"23496","343","21367","386","181","98","19608","432","1578","254","2129","236","0500000US31079","Hall County, Nebraska"
"3622","133","3362","132","11","14","3193","146","158","48","260","62","0500000US31081","Hamilton County, Nebraska"
"1515","90","1357","90","10","7","1163","80","184","49","158","43","0500000US31083","Harlan County, Nebraska"
"389","45","357","44","0","10","319","43","38","18","32","17","0500000US31085","Hayes County, Nebraska"
"1228","88","1008","98","8","7","885","88","115","34","220","63","0500000US31087","Hitchcock County, Nebraska"
"4390","146","3846","168","11","10","3337","190","498","128","544","106","0500000US31089","Holt County, Nebraska"
"316","61","255","63","0","10","219","65","36","19","61","29","0500000US31091","Hooker County, Nebraska"
"2732","100","2371","131","37","22","2095","129","239","74","361","86","0500000US31093","Howard County, Nebraska"
"3246","136","2661","164","25","18","2336","162","300","86","585","114","0500000US31095","Jefferson County, Nebraska"
"1847","96","1573","81","13","7","1411","89","149","55","274","60","0500000US31097","Johnson County, Nebraska"
"2691","110","2404","126","2","3","2261","136","141","55","287","96","0500000US31099","Kearney County, Nebraska"
"3864","174","3331","187","0","14","3146","196","185","76","533","107","0500000US31101","Keith County, Nebraska"
"349","45","297","48","4","7","275","46","18","15","52","23","0500000US31103","Keya Paha County, Nebraska"
"1612","88","1405","99","15","11","1176","98","214","85","207","54","0500000US31105","Kimball County, Nebraska"
"3605","151","3143","163","38","17","2839","160","266","54","462","65","0500000US31107","Knox County, Nebraska"
"126666","699","119924","895","328","132","112701","986","6895","657","6742","498","0500000US31109","Lancaster County, Nebraska"
"14765","311","13480","380","86","52","12524","414","870","196","1285","257","0500000US31111","Lincoln County, Nebraska"
"319","42","297","42","2","2","256","45","39","23","22","8","0500000US31113","Logan County, Nebraska"
"316","45","271","36","0","10","224","33","47","23","45","35","0500000US31115","Loup County, Nebraska"
"199","37","169","37","4","5","134","34","31","21","30","19","0500000US31117","McPherson County, Nebraska"
"14187","283","12634","315","117","72","11264","374","1253","245","1553","210","0500000US31119","Madison County, Nebraska"
"3330","122","2835","155","13","11","2585","164","237","58","495","116","0500000US31121","Merrick County, Nebraska"
"1969","99","1716","126","8","8","1484","112","224","74","253","74","0500000US31123","Morrill County, Nebraska"
"1530","90","1339","107","2","5","1206","93","131","53","191","44","0500000US31125","Nance County, Nebraska"
"2912","154","2551","159","45","27","2241","159","265","89","361","88","0500000US31127","Nemaha County, Nebraska"
"1852","100","1578","103","5","7","1406","108","167","52","274","57","0500000US31129","Nuckolls County, Nebraska"
"6509","162","5887","165","15","12","5444","172","428","115","622","102","0500000US31131","Otoe County, Nebraska"
"1221","69","893","84","8","8","814","80","71","29","328","62","0500000US31133","Pawnee County, Nebraska"
"1202","70","1097","71","10","9","1008","76","79","31","105","41","0500000US31135","Perkins County, Nebraska"
"3900","127","3539","134","6","8","3184","164","349","81","361","95","0500000US31137","Phelps County, Nebraska"
"2990","70","2657","92","36","23","2492","100","129","46","333","59","0500000US31139","Pierce County, Nebraska"
"13173","217","11755","332","46","33","10747","357","962","191","1418","248","0500000US31141","Platte County, Nebraska"
"2048","82","1851","96","11","7","1732","97","108","53","197","49","0500000US31143","Polk County, Nebraska"
"4503","188","4096","204","11","7","3638","215","447","143","407","95","0500000US31145","Red Willow County, Nebraska"
"3706","153","3152","187","44","33","2923","197","185","55","554","134","0500000US31147","Richardson County, Nebraska"
"617","76","541","75","8","8","427","62","106","37","76","21","0500000US31149","Rock County, Nebraska"
"5292","164","4530","256","74","49","4084","252","372","142","762","194","0500000US31151","Saline County, Nebraska"
"67299","401","64569","565","180","109","61911","593","2478","331","2730","342","0500000US31153","Sarpy County, Nebraska"
"8542","199","7639","246","46","28","7125","252","468","100","903","143","0500000US31155","Saunders County, Nebraska"
"14657","300","12887","352","39","27","11475","358","1373","220","1770","265","0500000US31157","Scotts Bluff County, Nebraska"
"6766","156","6123","177","47","35","5693","189","383","95","643","116","0500000US31159","Seward County, Nebraska"
"2312","124","1996","125","9","9","1762","134","225","66","316","71","0500000US31161","Sheridan County, Nebraska"
"1414","96","1180","91","4","6","1089","93","87","32","234","53","0500000US31163","Sherman County, Nebraska"
"530","61","467","54","7","8","388","65","72","43","63","28","0500000US31165","Sioux County, Nebraska"
"2430","94","2182","104","6","7","1949","123","227","66","248","62","0500000US31167","Stanton County, Nebraska"
"2247","79","1919","106","12","8","1788","107","119","46","328","66","0500000US31169","Thayer County, Nebraska"
"276","40","254","39","0","10","247","40","7","6","22","15","0500000US31171","Thomas County, Nebraska"
"2165","46","1891","62","0","14","1495","68","396","56","274","39","0500000US31173","Thurston County, Nebraska"
"1844","87","1553","89","5","7","1294","85","254","65","291","63","0500000US31175","Valley County, Nebraska"
"8303","138","7738","186","76","45","7132","208","530","119","565","137","0500000US31177","Washington County, Nebraska"
"3793","145","3481","187","3","4","3353","194","125","59","312","111","0500000US31179","Wayne County, Nebraska"
"1524","82","1372","84","33","16","1244","87","95","28","152","32","0500000US31181","Webster County, Nebraska"
"353","43","298","38","7","9","248","40","43","23","55","27","0500000US31183","Wheeler County, Nebraska"
"5685","188","5119","263","25","29","4857","268","237","56","566","138","0500000US31185","York County, Nebraska"
"9972","254","9286","328","61","60","8415","367","810","253","686","194","0500000US32001","Churchill County, Nevada"
"809026","2481","757860","3287","1604","205","684686","4065","71570","2236","51166","1901","0500000US32003","Clark County, Nevada"
"21071","295","19883","359","33","16","18962","415","888","197","1188","225","0500000US32005","Douglas County, Nevada"
"18516","395","17340","421","33","25","16026","456","1281","214","1176","209","0500000US32007","Elko County, Nevada"
"515","124","473","122","0","13","321","114","152","52","42","27","0500000US32009","Esmeralda County, Nevada"
"661","105","597","101","0","13","579","98","18","29","64","54","0500000US32011","Eureka County, Nevada"
"6579","244","6034","265","0","21","5588","301","446","183","545","141","0500000US32013","Humboldt County, Nevada"
"2315","201","2153","209","14","24","2067","208","72","60","162","91","0500000US32015","Lander County, Nevada"
"2003","200","1703","183","35","52","1468","219","200","99","300","152","0500000US32017","Lincoln County, Nevada"
"21726","377","20324","455","30","40","19019","508","1275","304","1402","274","0500000US32019","Lyon County, Nevada"
"1938","182","1654","161","0","13","1428","181","226","76","284","101","0500000US32021","Mineral County, Nevada"
"19253","429","17129","594","58","47","14470","652","2601","500","2124","362","0500000US32023","Nye County, Nevada"
"2009","183","1758","193","4","8","1614","205","140","74","251","103","0500000US32027","Pershing County, Nevada"
"1704","171","1612","163","29","45","1453","153","130","92","92","64","0500000US32029","Storey County, Nevada"
"186116","941","175870","1026","349","121","160966","1421","14555","936","10246","765","0500000US32031","Washoe County, Nevada"
"3749","177","3305","211","16","21","2939","248","350","131","444","127","0500000US32033","White Pine County, Nevada"
"22858","336","21026","416","254","218","19332","453","1440","283","1832","286","0500000US32510","Carson City, Nevada"
"25576","613","23816","676","153","97","21889","734","1774","341","1760","367","0500000US33001","Belknap County, New Hampshire"
"22235","649","20891","661","50","40","19620","701","1221","322","1344","281","0500000US33003","Carroll County, New Hampshire"
"30513","534","27863","588","239","106","25923","672","1701","342","2650","355","0500000US33005","Cheshire County, New Hampshire"
"13967","381","12310","337","45","19","11105","361","1160","237","1657","215","0500000US33007","Coos County, New Hampshire"
"35141","758","32045","725","172","57","29270","752","2603","391","3096","464","0500000US33009","Grafton County, New Hampshire"
"162843","783","153579","1021","619","204","146055","1182","6905","698","9264","727","0500000US33011","Hillsborough County, New Hampshire"
"59209","577","54996","711","264","85","51381","881","3351","541","4213","432","0500000US33013","Merrimack County, New Hampshire"
"122520","793","116953","868","240","95","112358","945","4355","642","5567","508","0500000US33015","Rockingham County, New Hampshire"
"49831","598","46768","669","66","46","43477","788","3225","478","3063","412","0500000US33017","Strafford County, New Hampshire"
"17281","450","15779","472","82","46","14328","542","1369","279","1502","305","0500000US33019","Sullivan County, New Hampshire"
"101103","912","93244","981","346","118","85305","1181","7593","813","7859","596","0500000US34001","Atlantic County, New Jersey"
"342059","1334","321844","1579","664","201","309895","1652","11285","721","20215","1148","0500000US34003","Bergen County, New Jersey"
"168195","1270","158603","1372","415","103","151405","1428","6783","575","9592","719","0500000US34005","Burlington County, New Jersey"
