"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"14688","291","12766","325","24","21","11077","327","1665","229","1922","213","0500000US18017","Cass County, Indiana"
"44200","586","39410","754","128","64","33694","767","5588","591","4790","455","0500000US18019","Clark County, Indiana"
"10543","287","9020","322","44","40","7958","320","1018","191","1523","253","0500000US18021","Clay County, Indiana"
"12033","279","10812","312","72","51","9070","385","1670","309","1221","178","0500000US18023","Clinton County, Indiana"
"3835","198","3055","181","30","23","2435","180","590","121","780","133","0500000US18025","Crawford County, Indiana"
"11227","210","8567","300","73","42","7623","341","871","170","2660","250","0500000US18027","Daviess County, Indiana"
"18870","367","17048","426","356","131","15491","416","1201","232","1822","249","0500000US18029","Dearborn County, Indiana"
"10353","220","9183","267","0","22","7908","314","1275","258","1170","177","0500000US18031","Decatur County, Indiana"
"16801","259","14743","366","102","55","12970","466","1671","272","2058","258","0500000US18033","DeKalb County, Indiana"
"46026","617","40562","686","178","74","35705","802","4679","423","5464","412","0500000US18035","Delaware County, Indiana"
"16893","304","14763","383","163","87","13600","422","1000","210","2130","352","0500000US18037","Dubois County, Indiana"
"71718","705","62516","805","528","146","56977","899","5011","591","9202","540","0500000US18039","Elkhart County, Indiana"
"9584","236","8167","279","23","24","6705","316","1439","249","1417","172","0500000US18041","Fayette County, Indiana"
"29189","466","26064","480","74","46","22694","538","3296","335","3125","278","0500000US18043","Floyd County, Indiana"
"6974","196","6068","212","3","4","5433","216","632","108","906","141","0500000US18045","Fountain County, Indiana"
"8687","221","7405","266","83","52","6512","265","810","168","1282","193","0500000US18047","Franklin County, Indiana"
"7799","333","6829","324","66","55","5885","344","878","157","970","163","0500000US18049","Fulton County, Indiana"
"13340","286","11707","326","82","41","10454","333","1171","200","1633","214","0500000US18051","Gibson County, Indiana"
"26372","488","22939","532","195","96","18770","565","3974","498","3433","324","0500000US18053","Grant County, Indiana"
"12781","318","10633","380","82","46","9065","367","1486","212","2148","266","0500000US18055","Greene County, Indiana"
"119789","688","116315","671","256","106","112518","754","3541","538","3474","347","0500000US18057","Hamilton County, Indiana"
"28740","347","26615","441","155","108","24379","570","2081","364","2125","302","0500000US18059","Hancock County, Indiana"
"14403","456","12472","469","176","83","10061","460","2235","362","1931","260","0500000US18061","Harrison County, Indiana"
"59015","601","56266","764","191","93","52410","836","3665","423","2749","408","0500000US18063","Hendricks County, Indiana"
"18304","346","15591","372","113","68","13356","417","2122","224","2713","244","0500000US18065","Henry County, Indiana"
"34701","517","30731","600","133","59","27198","631","3400","416","3970","389","0500000US18067","Howard County, Indiana"
"14742","224","13032","240","108","44","11531","291","1393","252","1710","209","0500000US18069","Huntington County, Indiana"
"16753","358","14108","426","67","45","12294","440","1747","276","2645","258","0500000US18071","Jackson County, Indiana"
"12533","259","10957","326","124","68","10023","385","810","162","1576","262","0500000US18073","Jasper County, Indiana"
"8174","197","6718","262","92","54","5475","285","1151","188","1456","198","0500000US18075","Jay County, Indiana"
"12632","278","10925","306","31","28","9485","371","1409","264","1707","237","0500000US18077","Jefferson County, Indiana"
"10792","250","9276","335","61","44","8143","377","1072","207","1516","245","0500000US18079","Jennings County, Indiana"
"56628","610","52479","684","198","79","48318","705","3963","488","4149","442","0500000US18081","Johnson County, Indiana"
"15038","396","13074","462","69","46","11805","507","1200","258","1964","244","0500000US18083","Knox County, Indiana"
"30997","429","27888","492","163","52","24604","630","3121","385","3109","311","0500000US18085","Kosciusko County, Indiana"
"12325","291","8252","393","91","56","7180","405","981","217","4073","328","0500000US18087","LaGrange County, Indiana"
"186731","1039","163416","1482","767","165","147512","1456","15137","833","23315","969","0500000US18089","Lake County, Indiana"
"43039","549","38261","641","121","50","33883","637","4257","436","4778","472","0500000US18091","LaPorte County, Indiana"
"18781","352","15970","404","49","37","13973","456","1948","382","2811","305","0500000US18093","Lawrence County, Indiana"
"51003","638","44479","697","199","74","39884","815","4396","506","6524","513","0500000US18095","Madison County, Indiana"
"372358","1711","322976","2498","674","141","291670","2590","30632","1342","49382","1678","0500000US18097","Marion County, Indiana"
"17304","327","14305","374","228","90","12081","416","1996","248","2999","317","0500000US18099","Marshall County, Indiana"
"4187","150","3401","206","87","44","2944","221","370","113","786","149","0500000US18101","Martin County, Indiana"
"13611","265","11829","335","62","50","10261","397","1506","234","1782","208","0500000US18103","Miami County, Indiana"
"55624","725","52002","820","155","80","47191","833","4656","411","3622","419","0500000US18105","Monroe County, Indiana"
"15382","280","13740","366","67","45","12470","394","1203","226","1642","242","0500000US18107","Montgomery County, Indiana"
"26034","433","23499","425","205","84","21257","511","2037","325","2535","306","0500000US18109","Morgan County, Indiana"
"5573","149","5059","172","57","41","4527","230","475","140","514","110","0500000US18111","Newton County, Indiana"
"18276","269","16090","348","198","63","14537","370","1355","232","2186","240","0500000US18113","Noble County, Indiana"
"2555","99","2078","119","5","9","1886","119","187","58","477","108","0500000US18115","Ohio County, Indiana"
"7898","196","6430","201","98","43","5419","231","913","163","1468","155","0500000US18117","Orange County, Indiana"
"8776","263","7202","310","49","34","6301","370","852","170","1574","243","0500000US18119","Owen County, Indiana"
"6057","277","4677","295","8","11","4129","287","540","137","1380","205","0500000US18121","Parke County, Indiana"
"7615","184","6356","232","64","43","5562","243","730","156","1259","165","0500000US18123","Perry County, Indiana"
"5129","169","4229","186","106","70","3395","194","728","147","900","123","0500000US18125","Pike County, Indiana"
"64517","513","59306","636","463","128","53813","735","5030","479","5211","451","0500000US18127","Porter County, Indiana"
"10155","239","9148","262","33","32","7957","301","1158","196","1007","173","0500000US18129","Posey County, Indiana"
"5151","186","4363","209","83","45","3848","214","432","103","788","136","0500000US18131","Pulaski County, Indiana"
"13543","296","12022","354","99","56","10560","416","1363","241","1521","267","0500000US18133","Putnam County, Indiana"
"10229","218","8926","250","81","46","7552","263","1293","187","1303","166","0500000US18135","Randolph County, Indiana"
"10992","265","9530","289","88","46","8173","304","1269","220","1462","197","0500000US18137","Ripley County, Indiana"
"6667","200","5817","257","26","26","4430","279","1361","221","850","174","0500000US18139","Rush County, Indiana"
"101872","956","88572","1190","467","120","78598","1098","9507","649","13300","646","0500000US18141","St. Joseph County, Indiana"
"8971","344","7234","395","43","43","5841","394","1350","280","1737","277","0500000US18143","Scott County, Indiana"
"17823","238","15563","284","76","44","13621","395","1866","248","2260","228","0500000US18145","Shelby County, Indiana"
"8127","202","6742","228","96","51","5740","236","906","143","1385","206","0500000US18147","Spencer County, Indiana"
"8549","274","7293","295","115","63","6196","285","982","182","1256","162","0500000US18149","Starke County, Indiana"
"14261","336","12698","392","104","46","11238","420","1356","220","1563","209","0500000US18151","Steuben County, Indiana"
"7644","243","6381","307","50","36","5321","309","1010","207","1263","212","0500000US18153","Sullivan County, Indiana"
"4349","168","3577","173","33","26","3074","202","470","119","772","119","0500000US18155","Switzerland County, Indiana"
"70526","773","66470","919","158","79","58734","1022","7578","790","4056","435","0500000US18157","Tippecanoe County, Indiana"
"6376","187","5721","214","85","54","4837","240","799","165","655","135","0500000US18159","Tipton County, Indiana"
"2823","121","2392","120","13","14","1926","146","453","108","431","102","0500000US18161","Union County, Indiana"
"75607","838","67153","936","120","57","60560","988","6473","606","8454","536","0500000US18163","Vanderburgh County, Indiana"
"6664","195","5881","184","4","4","5228","192","649","136","783","152","0500000US18165","Vermillion County, Indiana"
"41994","711","37196","804","189","85","33513","806","3494","437","4798","465","0500000US18167","Vigo County, Indiana"
"12862","265","11435","277","135","67","9541","300","1759","249","1427","194","0500000US18169","Wabash County, Indiana"
"3357","104","3026","99","21","19","2722","99","283","63","331","73","0500000US18171","Warren County, Indiana"
"24514","305","22749","430","137","93","20769","453","1843","305","1765","311","0500000US18173","Warrick County, Indiana"
"10940","257","8785","351","81","56","7434","358","1270","211","2155","272","0500000US18175","Washington County, Indiana"
"26644","512","23058","589","197","79","19446","612","3415","384","3586","371","0500000US18177","Wayne County, Indiana"
"10888","222","9695","244","86","43","8578","255","1031","210","1193","145","0500000US18179","Wells County, Indiana"
"9879","245","8840","285","66","37","7974","326","800","165","1039","179","0500000US18181","White County, Indiana"
"13742","216","12577","238","141","73","11112","339","1324","272","1165","194","0500000US18183","Whitley County, Indiana"
"3200","97","2730","99","47","25","2274","120","409","88","470","74","0500000US19001","Adair County, Iowa"
"1598","84","1366","89","15","12","1185","88","166","41","232","41","0500000US19003","Adams County, Iowa"
"5953","193","4847","234","45","31","4231","221","571","111","1106","184","0500000US19005","Allamakee County, Iowa"
"5353","204","4478","230","38","19","3714","214","726","141","875","147","0500000US19007","Appanoose County, Iowa"
"2649","95","2234","82","8","10","1988","95","238","68","415","79","0500000US19009","Audubon County, Iowa"
"10306","189","9199","222","104","44","8139","249","956","181","1107","154","0500000US19011","Benton County, Iowa"
"52905","511","47216","646","249","100","42657","720","4310","450","5689","362","0500000US19013","Black Hawk County, Iowa"
"10954","235","9968","298","56","33","8803","337","1109","211","986","184","0500000US19015","Boone County, Iowa"
"9676","189","8702","231","87","36","8022","223","593","87","974","142","0500000US19017","Bremer County, Iowa"
"8029","194","6960","226","87","40","6234","243","639","132","1069","139","0500000US19019","Buchanan County, Iowa"
"7524","187","6848","174","38","18","6283","198","527","118","676","109","0500000US19021","Buena Vista County, Iowa"
"6254","132","5182","167","71","37","4649","161","462","92","1072","111","0500000US19023","Butler County, Iowa"
"4146","225","3624","209","35","16","3291","201","298","70","522","75","0500000US19025","Calhoun County, Iowa"
"8726","198","7487","232","47","24","6855","225","585","121","1239","169","0500000US19027","Carroll County, Iowa"
"5921","148","5066","170","38","27","4321","189","707","144","855","124","0500000US19029","Cass County, Iowa"
"7391","216","6397","241","63","27","5904","240","430","104","994","159","0500000US19031","Cedar County, Iowa"
"19241","398","16464","462","65","36","14994","494","1405","200","2777","273","0500000US19033","Cerro Gordo County, Iowa"
"5319","142","4494","181","23","17","4217","183","254","81","825","160","0500000US19035","Cherokee County, Iowa"
"5173","123","4351","147","72","35","3919","172","360","92","822","126","0500000US19037","Chickasaw County, Iowa"
"3895","136","3386","151","21","25","2983","181","382","134","509","114","0500000US19039","Clarke County, Iowa"
"7212","234","6518","263","6","5","5782","248","730","188","694","143","0500000US19041","Clay County, Iowa"
"7510","199","6109","211","68","30","5490","199","551","98","1401","163","0500000US19043","Clayton County, Iowa"
"19635","307","16306","436","110","65","15030","424","1166","210","3329","327","0500000US19045","Clinton County, Iowa"
"6437","197","5366","235","51","29","4855","268","460","148","1071","161","0500000US19047","Crawford County, Iowa"
"34399","439","32518","495","84","45","30447","520","1987","279","1881","231","0500000US19049","Dallas County, Iowa"
"3176","143","2392","160","11","13","2033","152","348","95","784","122","0500000US19051","Davis County, Iowa"
"3200","129","2630","154","7","7","2334","158","289","73","570","89","0500000US19053","Decatur County, Iowa"
"6907","176","5953","217","86","44","5411","221","456","126","954","159","0500000US19055","Delaware County, Iowa"
"16891","296","14564","381","82","39","13074","397","1408","246","2327","253","0500000US19057","Des Moines County, Iowa"
"8174","260","7417","307","28","13","6718","302","671","131","757","133","0500000US19059","Dickinson County, Iowa"
"38210","380","34325","492","236","70","31248","546","2841","299","3885","337","0500000US19061","Dubuque County, Iowa"
"4036","179","3469","171","28","21","3120","198","321","82","567","100","0500000US19063","Emmet County, Iowa"
"8200","184","7029","196","92","38","6243","214","694","131","1171","131","0500000US19065","Fayette County, Iowa"
"6903","179","5703","230","17","16","5248","235","438","126","1200","169","0500000US19067","Floyd County, Iowa"
"4192","155","3388","175","60","28","3001","201","327","95","804","136","0500000US19069","Franklin County, Iowa"
"2945","100","2606","92","45","19","2270","93","291","58","339","50","0500000US19071","Fremont County, Iowa"
"3971","150","3522","136","16","16","3053","158","453","113","449","92","0500000US19073","Greene County, Iowa"
"5155","110","4508","141","31","17","4161","151","316","70","647","106","0500000US19075","Grundy County, Iowa"
"4452","153","3843","153","69","30","3324","159","450","88","609","92","0500000US19077","Guthrie County, Iowa"
"6259","189","5295","188","59","35","4669","223","567","142","964","163","0500000US19079","Hamilton County, Iowa"
"4790","121","4056","164","42","28","3659","158","355","85","734","117","0500000US19081","Hancock County, Iowa"
"7148","177","5983","205","86","36","5177","239","720","160","1165","157","0500000US19083","Hardin County, Iowa"
"6019","157","5167","154","60","21","4417","162","690","134","852","119","0500000US19085","Harrison County, Iowa"
"7743","173","6740","200","84","33","5907","235","749","148","1003","117","0500000US19087","Henry County, Iowa"
"3810","141","3181","161","64","36","2770","154","347","94","629","111","0500000US19089","Howard County, Iowa"
"4174","116","3479","120","21","14","3182","126","276","65","695","90","0500000US19091","Humboldt County, Iowa"
"3011","102","2558","106","47","20","2304","98","207","64","453","70","0500000US19093","Ida County, Iowa"
"6780","163","6033","164","139","67","5236","221","658","151","747","103","0500000US19095","Iowa County, Iowa"
"8239","217","6919","248","72","34","6318","255","529","116","1320","154","0500000US19097","Jackson County, Iowa"
"14574","323","12822","369","119","52","11554","362","1149","196","1752","222","0500000US19099","Jasper County, Iowa"
"6754","259","5956","312","69","53","5290","319","597","164","798","169","0500000US19101","Jefferson County, Iowa"
"59134","660","56028","741","210","94","51950","778","3868","398","3106","440","0500000US19103","Johnson County, Iowa"
"8130","215","6933","209","50","33","6386","242","497","114","1197","163","0500000US19105","Jones County, Iowa"
"4394","94","3667","123","39","20","3286","126","342","59","727","86","0500000US19107","Keokuk County, Iowa"
"6646","142","5698","164","38","21","5104","217","556","114","948","108","0500000US19109","Kossuth County, Iowa"
"14233","279","12260","323","86","37","10624","355","1550","225","1973","231","0500000US19111","Lee County, Iowa"
"90877","780","83272","893","354","95","76418","1023","6500","561","7605","575","0500000US19113","Linn County, Iowa"
"4335","159","3669","173","27","15","3357","178","285","71","666","135","0500000US19115","Louisa County, Iowa"
"3701","125","3223","163","29","25","2800","160","394","103","478","99","0500000US19117","Lucas County, Iowa"
"4548","133","4142","151","25","20","3797","162","320","77","406","81","0500000US19119","Lyon County, Iowa"
"6462","159","5761","182","40","31","5120","219","601","161","701","170","0500000US19121","Madison County, Iowa"
"8927","227","7849","242","33","19","7152","267","664","146","1078","154","0500000US19123","Mahaska County, Iowa"
"13365","225","11823","267","132","58","10475","302","1216","213","1542","195","0500000US19125","Marion County, Iowa"
"15419","287","13543","334","133","52","11731","400","1679","263","1876","245","0500000US19127","Marshall County, Iowa"
"5554","180","5068","174","35","24","4704","171","329","80","486","123","0500000US19129","Mills County, Iowa"
"4355","138","3674","152","35","28","3467","155","172","47","681","124","0500000US19131","Mitchell County, Iowa"
"4000","154","3364","156","33","23","2987","158","344","70","636","97","0500000US19133","Monona County, Iowa"
"3294","157","2906","138","40","32","2396","150","470","112","388","101","0500000US19135","Monroe County, Iowa"
"4554","139","4040","139","6","9","3567","145","467","114","514","95","0500000US19137","Montgomery County, Iowa"
"16660","264","14709","347","94","53","13057","394","1558","249","1951","303","0500000US19139","Muscatine County, Iowa"
"6169","185","5297","227","43","28","4823","229","431","116","872","169","0500000US19141","O'Brien County, Iowa"
"2633","105","2342","116","25","13","2191","113","126","34","291","64","0500000US19143","Osceola County, Iowa"
"6280","255","5504","265","78","43","4908","247","518","114","776","122","0500000US19145","Page County, Iowa"
"3702","131","3216","140","2","7","2787","148","427","93","486","91","0500000US19147","Palo Alto County, Iowa"
"10250","170","9165","202","51","32","8510","242","604","143","1085","151","0500000US19149","Plymouth County, Iowa"
"3215","122","2786","135","44","21","2526","133","216","47","429","77","0500000US19151","Pocahontas County, Iowa"
"187798","1054","174050","1282","929","209","158109","1453","15012","900","13748","789","0500000US19153","Polk County, Iowa"
"36799","356","32442","387","121","46","28518","490","3803","354","4357","357","0500000US19155","Pottawattamie County, Iowa"
"7767","225","6892","267","163","70","6025","277","704","149","875","144","0500000US19157","Poweshiek County, Iowa"
"1971","96","1640","97","25","15","1455","83","160","48","331","63","0500000US19159","Ringgold County, Iowa"
"4313","135","3759","154","50","20","3368","140","341","74","554","84","0500000US19161","Sac County, Iowa"
"67021","576","58432","802","311","91","54117","875","4004","406","8589","600","0500000US19163","Scott County, Iowa"
"5030","149","4309","179","54","39","3806","175","449","116","721","114","0500000US19165","Shelby County, Iowa"
"12248","203","11179","215","78","45","10703","245","398","88","1069","155","0500000US19167","Sioux County, Iowa"
"37811","537","35835","603","249","90","29323","675","6263","546","1976","311","0500000US19169","Story County, Iowa"
"6767","176","5940","162","62","26","5057","184","821","110","827","114","0500000US19171","Tama County, Iowa"
"2616","78","2214","98","16","10","1950","100","248","51","402","61","0500000US19173","Taylor County, Iowa"
"5176","174","4492","183","59","37","3919","197","514","139","684","121","0500000US19175","Union County, Iowa"
"2894","146","2297","133","31","17","1914","120","352","72","597","82","0500000US19177","Van Buren County, Iowa"
"14481","306","12370","361","91","39","10803","347","1476","205","2111","242","0500000US19179","Wapello County, Iowa"
"19258","183","17836","248","98","38","16193","306","1545","258","1422","188","0500000US19181","Warren County, Iowa"
"8832","166","7850","218","90","41","7007","241","753","141","982","145","0500000US19183","Washington County, Iowa"
"2689","98","2116","113","17","12","1890","107","209","51","573","76","0500000US19185","Wayne County, Iowa"
"15306","332","12726","370","106","57","11431","403","1189","252","2580","259","0500000US19187","Webster County, Iowa"
"4577","173","3922","183","34","23","3512","177","376","112","655","110","0500000US19189","Winnebago County, Iowa"
"8257","203","7268","214","51","25","6717","214","500","89","989","155","0500000US19191","Winneshiek County, Iowa"
"39016","533","34469","582","216","76","30330","596","3923","384","4547","371","0500000US19193","Woodbury County, Iowa"
"3172","88","2690","104","17","12","2458","117","215","53","482","82","0500000US19195","Worth County, Iowa"
"5718","156","4613","187","73","42","4033","196","507","127","1105","162","0500000US19197","Wright County, Iowa"
"5372","160","4533","199","17","15","3962","207","554","143","839","130","0500000US20001","Allen County, Kansas"
"3101","157","2526","177","37","35","2124","175","365","143","575","123","0500000US20003","Anderson County, Kansas"
"5958","258","4813","278","54","46","4297","236","462","142","1145","154","0500000US20005","Atchison County, Kansas"
"1923","110","1685","127","20","19","1481","116","184","60","238","57","0500000US20007","Barber County, Kansas"
"10624","280","9347","303","84","52","8188","296","1075","197","1277","189","0500000US20009","Barton County, Kansas"
"5636","220","4618","211","23","19","4179","216","416","111","1018","173","0500000US20011","Bourbon County, Kansas"
"3872","112","3262","138","28","16","2892","138","342","91","610","95","0500000US20013","Brown County, Kansas"
"24870","371","22175","479","63","44","20177","473","1935","307","2695","350","0500000US20015","Butler County, Kansas"
"1051","66","864","69","0","10","742","67","122","41","187","43","0500000US20017","Chase County, Kansas"
"1456","97","1133","87","2","4","900","92","231","57","323","54","0500000US20019","Chautauqua County, Kansas"
"7929","299","6756","336","96","51","5688","315","972","168","1173","149","0500000US20021","Cherokee County, Kansas"
"1221","62","1023","64","2","3","945","68","76","30","198","53","0500000US20023","Cheyenne County, Kansas"
"873","48","744","56","5","8","643","50","96","30","129","40","0500000US20025","Clark County, Kansas"
"3514","199","2781","213","44","42","2325","219","412","135","733","147","0500000US20027","Clay County, Kansas"
"3689","140","3205","154","12","11","2694","189","499","119","484","115","0500000US20029","Cloud County, Kansas"
"3585","108","3186","127","23","16","2918","132","245","67","399","69","0500000US20031","Coffey County, Kansas"
"751","54","653","54","4","4","537","61","112","41","98","32","0500000US20033","Comanche County, Kansas"
"13499","348","11824","359","110","43","10182","388","1532","231","1675","207","0500000US20035","Cowley County, Kansas"
"15284","322","13460","382","47","28","11710","410","1703","257","1824","215","0500000US20037","Crawford County, Kansas"
"1442","79","1289","82","7","10","1139","95","143","54","153","49","0500000US20039","Decatur County, Kansas"
"7911","213","6898","257","20","24","6014","264","864","174","1013","166","0500000US20041","Dickinson County, Kansas"
"3046","102","2474","112","36","28","2148","118","290","70","572","91","0500000US20043","Doniphan County, Kansas"
"46936","538","44860","586","125","67","41066","639","3669","466","2076","337","0500000US20045","Douglas County, Kansas"
"1308","78","1128","73","13","10","970","76","145","41","180","37","0500000US20047","Edwards County, Kansas"
"1128","75","894","80","5","8","759","84","130","33","234","47","0500000US20049","Elk County, Kansas"
"11544","322","10227","433","10","17","9281","456","936","290","1317","249","0500000US20051","Ellis County, Kansas"
"2388","149","2060","151","8","8","1819","148","233","58","328","68","0500000US20053","Ellsworth County, Kansas"
"12519","202","11116","304","24","24","9874","379","1218","222","1403","225","0500000US20055","Finney County, Kansas"
"11344","209","9749","340","5","5","8655","384","1089","235","1595","269","0500000US20057","Ford County, Kansas"
"10118","278","8781","306","33","19","7018","250","1730","244","1337","222","0500000US20059","Franklin County, Kansas"
"12684","403","11882","404","64","55","10501","474","1317","265","802","196","0500000US20061","Geary County, Kansas"
"1217","106","1062","110","8","7","931","123","123","37","155","33","0500000US20063","Gove County, Kansas"
"1196","72","1008","75","7","7","915","79","86","41","188","41","0500000US20065","Graham County, Kansas"
"2551","150","2271","189","2","4","1993","215","276","135","280","111","0500000US20067","Grant County, Kansas"
"2151","80","1937","92","14","9","1709","93","214","57","214","55","0500000US20069","Gray County, Kansas"
"519","48","440","44","0","10","416","45","24","14","79","30","0500000US20071","Greeley County, Kansas"
"2769","117","2204","125","19","14","1825","128","360","86","565","81","0500000US20073","Greenwood County, Kansas"
"890","88","749","86","6","6","639","79","104","47","141","48","0500000US20075","Hamilton County, Kansas"
"2265","129","1921","146","16","12","1637","131","268","66","344","75","0500000US20077","Harper County, Kansas"
"13290","261","11636","349","39","27","10747","368","850","191","1654","296","0500000US20079","Harvey County, Kansas"
"1320","77","1191","74","5","7","1064","76","122","39","129","38","0500000US20081","Haskell County, Kansas"
"767","62","682","62","5","5","614","57","63","27","85","25","0500000US20083","Hodgeman County, Kansas"
"5465","103","4757","153","42","21","4370","156","345","79","708","134","0500000US20085","Jackson County, Kansas"
"7575","190","6820","211","21","17","6212","222","587","123","755","109","0500000US20087","Jefferson County, Kansas"
"1380","63","1111","71","0","10","981","71","130","44","269","50","0500000US20089","Jewell County, Kansas"
"228592","1005","218671","1066","520","143","210664","1245","7487","604","9921","614","0500000US20091","Johnson County, Kansas"
"1201","89","1058","103","6","10","884","108","168","75","143","50","0500000US20093","Kearny County, Kansas"
"3133","116","2745","133","23","15","2354","146","368","93","388","70","0500000US20095","Kingman County, Kansas"
"985","63","839","67","7","6","710","57","122","31","146","32","0500000US20097","Kiowa County, Kansas"
"8176","212","7105","233","46","24","6079","282","980","192","1071","142","0500000US20099","Labette County, Kansas"
"757","86","699","86","4","5","636","88","59","33","58","27","0500000US20101","Lane County, Kansas"
"27253","385","25074","448","75","43","22329","602","2670","446","2179","252","0500000US20103","Leavenworth County, Kansas"
"1248","69","1025","76","2","3","890","70","133","63","223","51","0500000US20105","Lincoln County, Kansas"
"4497","180","3739","175","51","50","2658","209","1030","180","758","129","0500000US20107","Linn County, Kansas"
"1153","75","999","71","5","7","924","75","70","40","154","41","0500000US20109","Logan County, Kansas"
"13569","314","12318","327","51","36","11033","400","1234","236","1251","203","0500000US20111","Lyon County, Kansas"
"12334","231","11082","288","42","22","9949","324","1091","218","1252","211","0500000US20113","McPherson County, Kansas"
"4846","152","4107","153","57","25","3560","159","490","89","739","86","0500000US20115","Marion County, Kansas"
"4085","143","3519","157","18","16","3183","149","318","79","566","87","0500000US20117","Marshall County, Kansas"
"1689","90","1481","94","0","10","1349","99","132","45","208","59","0500000US20119","Meade County, Kansas"
"12835","272","11565","331","117","63","9441","390","2007","314","1270","195","0500000US20121","Miami County, Kansas"
"2570","169","2209","156","37","35","1965","147","207","78","361","91","0500000US20123","Mitchell County, Kansas"
"13576","371","11468","413","57","37","9943","422","1468","212","2108","194","0500000US20125","Montgomery County, Kansas"
"2280","108","1972","113","13","9","1786","108","173","51","308","73","0500000US20127","Morris County, Kansas"
"1038","93","885","97","0","10","756","110","129","53","153","57","0500000US20129","Morton County, Kansas"
"4007","112","3458","134","18","18","3129","134","311","79","549","99","0500000US20131","Nemaha County, Kansas"
"6601","199","5386","239","21","19","4579","223","786","153","1215","149","0500000US20133","Neosho County, Kansas"
"1269","74","1050","74","4","6","965","70","81","27","219","48","0500000US20135","Ness County, Kansas"
"1830","198","1520","158","19","23","1408","159","93","64","310","100","0500000US20137","Norton County, Kansas"
"6607","190","5738","207","57","28","5029","202","652","116","869","112","0500000US20139","Osage County, Kansas"
"1648","87","1376","111","11","9","1212","101","153","50","272","59","0500000US20141","Osborne County, Kansas"
"2446","79","2069","97","54","42","1709","109","306","76","377","74","0500000US20143","Ottawa County, Kansas"
"2448","195","2173","221","4","5","1752","201","417","153","275","109","0500000US20145","Pawnee County, Kansas"
"2316","114","2074","119","4","5","1899","123","171","61","242","51","0500000US20147","Phillips County, Kansas"
"8698","232","8118","249","14","11","7456","291","648","147","580","141","0500000US20149","Pottawatomie County, Kansas"
"3652","192","3271","183","14","8","2849","193","408","107","381","96","0500000US20151","Pratt County, Kansas"
"1176","120","1055","106","7","8","964","87","84","37","121","36","0500000US20153","Rawlins County, Kansas"
"25014","398","21935","449","110","46","19634","482","2191","290","3079","304","0500000US20155","Reno County, Kansas"
"2218","101","1796","104","18","17","1538","108","240","60","422","76","0500000US20157","Republic County, Kansas"
"3917","146","3319","164","21","15","2913","171","385","95","598","105","0500000US20159","Rice County, Kansas"
"26490","575","25107","625","45","57","23183","647","1879","300","1383","282","0500000US20161","Riley County, Kansas"
"2176","92","1905","81","10","10","1642","94","253","62","271","49","0500000US20163","Rooks County, Kansas"
"1421","90","1223","90","0","10","1114","85","109","41","198","44","0500000US20165","Rush County, Kansas"
"3015","179","2449","207","34","37","2186","209","229","78","566","164","0500000US20167","Russell County, Kansas"
"21959","456","19282","470","98","57","17482","448","1702","281","2677","327","0500000US20169","Saline County, Kansas"
"1967","141","1769","135","0","10","1618","148","151","71","198","114","0500000US20171","Scott County, Kansas"
"197229","1279","176483","1280","650","134","160666","1459","15167","786","20746","890","0500000US20173","Sedgwick County, Kansas"
"7321","207","6472","257","17","17","5963","237","492","153","849","187","0500000US20175","Seward County, Kansas"
"72267","778","63141","888","226","75","52223","1097","10692","755","9126","599","0500000US20177","Shawnee County, Kansas"
"1134","48","1015","52","5","6","932","54","78","27","119","34","0500000US20179","Sheridan County, Kansas"
"2544","196","2264","199","39","46","2149","195","76","54","280","105","0500000US20181","Sherman County, Kansas"
"1701","76","1477","91","12","8","1335","81","130","46","224","51","0500000US20183","Smith County, Kansas"
"1771","73","1517","81","16","9","1281","89","220","59","254","43","0500000US20185","Stafford County, Kansas"
"733","84","612","74","0","10","517","70","95","39","121","53","0500000US20187","Stanton County, Kansas"
"1814","128","1622","132","0","15","1329","136","293","98","192","80","0500000US20189","Stevens County, Kansas"
"9416","236","8262","245","70","37","7366","259","826","150","1154","160","0500000US20191","Sumner County, Kansas"
"3375","120","3108","155","42","42","2722","233","344","182","267","89","0500000US20193","Thomas County, Kansas"
"1379","76","1266","86","0","10","1185","77","81","46","113","49","0500000US20195","Trego County, Kansas"
"2744","143","2325","141","36","25","2085","135","204","47","419","89","0500000US20197","Wabaunsee County, Kansas"
"636","46","525","51","0","10","506","51","19","11","111","37","0500000US20199","Wallace County, Kansas"
"2332","100","1861","103","14","13","1613","103","234","66","471","77","0500000US20201","Washington County, Kansas"
"934","84","841","84","4","8","746","77","91","53","93","46","0500000US20203","Wichita County, Kansas"
"3712","146","3125","136","13","13","2398","161","714","131","587","104","0500000US20205","Wilson County, Kansas"
"1434","67","1135","67","13","10","921","68","201","44","299","57","0500000US20207","Woodson County, Kansas"
"60128","637","52846","725","120","53","45356","696","7370","524","7282","492","0500000US20209","Wyandotte County, Kansas"
"6977","211","5521","311","90","53","4762","297","669","159","1456","221","0500000US21001","Adair County, Kentucky"
"7605","266","6407","312","65","45","5222","310","1120","260","1198","203","0500000US21003","Allen County, Kentucky"
"8694","237","7696","279","16","15","6590","314","1090","218","998","187","0500000US21005","Anderson County, Kentucky"
