"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"56793","1278","48186","1677","26","36","43108","1979","5052","1227","8607","1353","0500000US37151","Randolph County, North Carolina"
"45123","984","35419","1252","119","138","24019","1357","11281","1190","9704","975","0500000US37155","Robeson County, North Carolina"
"38163","1477","29959","1782","104","124","23762","1819","6093","1279","8204","1500","0500000US37157","Rockingham County, North Carolina"
"50138","2034","42278","1880","162","132","37914","1945","4202","1064","7860","1473","0500000US37159","Rowan County, North Carolina"
"26982","1319","21057","1368","77","123","17640","1364","3340","953","5925","1154","0500000US37161","Rutherford County, North Carolina"
"28261","1086","22394","1176","169","178","16403","1194","5822","1165","5867","742","0500000US37171","Surry County, North Carolina"
"74763","1121","70244","1418","227","193","67618","1517","2399","652","4519","832","0500000US37179","Union County, North Carolina"
"387771","4888","370599","5205","1340","671","352383","4932","16876","2428","17172","2086","0500000US37183","Wake County, North Carolina"
"47240","1353","39443","1751","149","152","36474","1811","2820","973","7797","1310","0500000US37191","Wayne County, North Carolina"
"28771","1344","24361","1559","201","180","21112","1535","3048","997","4410","1042","0500000US37193","Wilkes County, North Carolina"
"30897","1331","25994","1415","101","104","22258","1543","3635","899","4903","914","0500000US37195","Wilson County, North Carolina"
"39075","1081","35806","1345","0","155","32677","1505","3129","972","3269","915","0500000US38015","Burleigh County, North Dakota"
"76206","1441","70845","1859","186","199","65374","2145","5285","1565","5361","1130","0500000US38017","Cass County, North Dakota"
"30045","1069","27210","1307","76","120","24070","1455","3064","1002","2835","774","0500000US38035","Grand Forks County, North Dakota"
"27803","1490","25969","1603","84","74","24484","1643","1401","701","1834","640","0500000US38101","Ward County, North Dakota"
"39982","1213","34500","1257","345","229","30488","1426","3667","982","5482","856","0500000US39003","Allen County, Ohio"
"38728","1250","31471","1349","214","172","28790","1541","2467","920","7257","1022","0500000US39007","Ashtabula County, Ohio"
"21732","1142","18851","1368","91","117","16148","1279","2612","751","2881","673","0500000US39009","Athens County, Ohio"
"27240","929","22088","1006","113","115","19718","1184","2257","671","5152","824","0500000US39013","Belmont County, Ohio"
"137314","2256","125121","2614","483","287","117244","2772","7394","1237","12193","1795","0500000US39017","Butler County, Ohio"
"54548","1391","47276","1324","136","102","43276","1554","3864","869","7272","856","0500000US39023","Clark County, Ohio"
"77925","1403","70941","1749","649","356","64067","2011","6225","1381","6984","1090","0500000US39025","Clermont County, Ohio"
"41469","1478","35697","1643","188","193","31026","1659","4483","1117","5772","956","0500000US39029","Columbiana County, Ohio"
"534355","4530","462939","6165","1786","414","409967","6407","51186","3348","71416","3740","0500000US39035","Cuyahoga County, Ohio"
"68617","1091","65909","1232","67","116","63730","1429","2112","645","2708","691","0500000US39041","Delaware County, Ohio"
"30682","1432","26525","1378","75","128","24608","1500","1842","695","4157","961","0500000US39043","Erie County, Ohio"
"55614","1284","50847","1493","284","226","47169","1745","3394","919","4767","819","0500000US39045","Fairfield County, Ohio"
"502932","4081","464927","4813","886","405","432990","5362","31051","3102","38005","2936","0500000US39049","Franklin County, Ohio"
"35519","658","30339","1029","100","85","28234","1208","2005","723","5180","858","0500000US39055","Geauga County, Ohio"
"63908","1457","58730","1646","44","76","54498","1835","4188","978","5178","928","0500000US39057","Greene County, Ohio"
"335907","3583","296847","4293","1941","684","272215","4640","22691","2856","39060","2575","0500000US39061","Hamilton County, Ohio"
"31693","936","28117","1246","340","365","26062","1334","1715","588","3576","825","0500000US39063","Hancock County, Ohio"
"26971","1186","21460","1207","0","189","19663","1223","1797","485","5511","727","0500000US39081","Jefferson County, Ohio"
"96325","1424","87298","1854","249","296","82853","2204","4196","907","9027","1126","0500000US39085","Lake County, Ohio"
"62898","1554","56481","1740","359","277","51868","2112","4254","1174","6417","881","0500000US39089","Licking County, Ohio"
"117871","2165","104927","2491","385","206","97196","2730","7346","1222","12944","1527","0500000US39093","Lorain County, Ohio"
"180217","2346","159647","2885","467","265","146608","3240","12572","1910","20570","1925","0500000US39095","Lucas County, Ohio"
"96998","2259","82509","2173","443","352","76522","2228","5544","1069","14489","1407","0500000US39099","Mahoning County, Ohio"
"25114","1713","21371","1752","164","168","18324","1712","2883","1041","3743","877","0500000US39101","Marion County, Ohio"
"67812","1365","62259","1690","292","244","58836","1880","3131","975","5553","1075","0500000US39103","Medina County, Ohio"
"41313","1173","36569","1411","179","167","34413","1409","1977","648","4744","882","0500000US39109","Miami County, Ohio"
"223131","3179","196525","3339","865","389","181645","3602","14015","1756","26606","1943","0500000US39113","Montgomery County, Ohio"
"34169","1315","29020","1579","308","289","24294","1786","4418","1176","5149","982","0500000US39119","Muskingum County, Ohio"
"62468","1678","55603","1959","118","122","49051","2180","6434","1394","6865","1287","0500000US39133","Portage County, Ohio"
"48437","1420","40944","1645","138","156","35164","1861","5642","1326","7493","1087","0500000US39139","Richland County, Ohio"
"28710","1156","24641","1372","0","189","20946","1430","3695","1190","4069","740","0500000US39141","Ross County, Ohio"
"29904","1206","24353","1423","1318","483","19559","1493","3476","993","5551","905","0500000US39145","Scioto County, Ohio"
"152129","1952","134450","2401","1216","465","124162","2514","9072","1277","17679","1930","0500000US39151","Stark County, Ohio"
"222202","2934","189104","3984","2365","937","174130","3453","12609","1655","33098","3140","0500000US39153","Summit County, Ohio"
"85799","1744","72179","2016","389","232","64779","2302","7011","1339","13620","1447","0500000US39155","Trumbull County, Ohio"
"34968","1304","28582","1469","329","224","25625","1495","2628","746","6386","969","0500000US39157","Tuscarawas County, Ohio"
"82404","1178","77250","1271","93","107","73532","1560","3625","1062","5154","870","0500000US39165","Warren County, Ohio"
"43277","1009","37267","1316","222","152","34769","1262","2276","561","6010","936","0500000US39169","Wayne County, Ohio"
"50175","1221","45856","1545","357","234","42203","1688","3296","943","4319","969","0500000US39173","Wood County, Ohio"
"44235","1000","41096","1276","57","70","36584","1361","4455","832","3139","861","0500000US40017","Canadian County, Oklahoma"
"105102","2170","98000","2545","394","254","90871","2771","6735","1370","7102","1262","0500000US40027","Cleveland County, Oklahoma"
"42986","1636","38779","1903","51","89","36756","1891","1972","528","4207","916","0500000US40031","Comanche County, Oklahoma"
"25658","635","21407","838","141","97","19502","902","1764","503","4251","560","0500000US40037","Creek County, Oklahoma"
"26000","853","22125","974","180","187","18142","954","3803","618","3875","582","0500000US40101","Muskogee County, Oklahoma"
"300690","3262","269291","4202","471","239","246062","4478","22758","2444","31399","2778","0500000US40109","Oklahoma County, Oklahoma"
"30657","1115","27462","1486","12","21","25233","1593","2217","575","3195","912","0500000US40119","Payne County, Oklahoma"
"25547","769","21898","871","41","70","17282","1027","4575","607","3649","605","0500000US40125","Pottawatomie County, Oklahoma"
"34130","645","30765","721","196","137","27114","900","3455","532","3365","503","0500000US40131","Rogers County, Oklahoma"
"254473","1476","231458","2265","813","337","210820","2456","19825","1588","23015","1878","0500000US40143","Tulsa County, Oklahoma"
"28289","618","26317","703","116","116","24456","779","1745","480","1972","532","0500000US40145","Wagoner County, Oklahoma"
"34543","1077","33370","1206","92","109","31043","1400","2235","811","1173","498","0500000US41003","Benton County, Oregon"
"154070","1986","144638","2631","727","487","136982","2675","6929","1283","9432","1455","0500000US41005","Clackamas County, Oregon"
"71262","1966","66075","2447","856","586","60767","2745","4452","1319","5187","1459","0500000US41017","Deschutes County, Oregon"
"43818","1380","39168","1537","445","267","35333","1656","3390","939","4650","903","0500000US41019","Douglas County, Oregon"
"86745","1916","79182","2359","556","324","73300","2524","5326","1148","7563","1213","0500000US41029","Jackson County, Oregon"
"35439","1093","30095","1605","139","108","27333","1714","2623","993","5344","1158","0500000US41033","Josephine County, Oregon"
"26359","1213","22791","1262","50","87","19529","1397","3212","837","3568","838","0500000US41035","Klamath County, Oregon"
"147712","2024","136624","2410","764","355","122217","2514","13643","2109","11088","1526","0500000US41039","Lane County, Oregon"
"46645","1122","40762","1446","341","248","37366","1593","3055","1030","5883","1164","0500000US41043","Linn County, Oregon"
"116787","1920","105189","2528","700","375","95982","2890","8507","1689","11598","1965","0500000US41047","Marion County, Oregon"
"320476","3269","299842","3585","1237","562","278016","3851","20589","2542","20634","2016","0500000US41051","Multnomah County, Oregon"
"29291","891","27455","1080","410","404","24725","1196","2320","823","1836","741","0500000US41053","Polk County, Oregon"
"25900","1064","22633","1323","34","42","20609","1255","1990","759","3267","861","0500000US41059","Umatilla County, Oregon"
"213820","2466","203311","2705","1138","609","192678","3275","9495","1566","10509","1894","0500000US41067","Washington County, Oregon"
"35832","1053","32898","1365","371","286","28931","1626","3596","1246","2934","903","0500000US41071","Yamhill County, Oregon"
"38125","1120","32510","1238","331","208","30010","1214","2169","484","5615","774","0500000US42001","Adams County, Pennsylvania"
"528892","4428","468573","4761","1875","476","435845","5062","30853","2098","60319","2970","0500000US42003","Allegheny County, Pennsylvania"
"26105","1046","21101","1058","175","105","18461","1047","2465","557","5004","714","0500000US42005","Armstrong County, Pennsylvania"
"68811","1590","57751","1813","589","301","52694","1884","4468","1073","11060","1307","0500000US42007","Beaver County, Pennsylvania"
"150402","2168","132657","2368","961","375","124404","2484","7292","1374","17745","1528","0500000US42011","Berks County, Pennsylvania"
"51154","1222","40778","1798","129","139","37813","1784","2836","655","10376","1093","0500000US42013","Blair County, Pennsylvania"
"234126","2116","215038","2833","823","356","203416","2761","10799","1807","19088","1998","0500000US42017","Bucks County, Pennsylvania"
"75472","1271","67196","1541","644","290","63403","1642","3149","637","8276","1139","0500000US42019","Butler County, Pennsylvania"
"56443","1390","45820","1528","322","175","41531","1712","3967","861","10623","1030","0500000US42021","Cambria County, Pennsylvania"
"25986","1507","22418","1529","105","140","20844","1545","1469","705","3568","743","0500000US42025","Carbon County, Pennsylvania"
"57410","1622","53174","1829","195","195","48849","1969","4130","982","4236","691","0500000US42027","Centre County, Pennsylvania"
"187188","1987","171401","2348","617","301","161842","2619","8942","1427","15787","1572","0500000US42029","Chester County, Pennsylvania"
"29061","1313","23413","1364","287","185","20575","1355","2551","723","5648","876","0500000US42033","Clearfield County, Pennsylvania"
"26531","784","22492","950","172","107","20395","1027","1925","669","4039","641","0500000US42037","Columbia County, Pennsylvania"
"33955","1132","28142","1276","264","123","25663","1222","2215","497","5813","770","0500000US42039","Crawford County, Pennsylvania"
"96906","1668","86330","1841","662","316","80581","2147","5087","1286","10576","978","0500000US42041","Cumberland County, Pennsylvania"
"111260","2194","98731","2536","215","138","91686","2695","6830","1295","12529","1613","0500000US42043","Dauphin County, Pennsylvania"
"205188","2111","186076","2703","844","384","173147","2899","12085","1604","19112","1799","0500000US42045","Delaware County, Pennsylvania"
"109705","1868","95216","2383","837","418","85945","2713","8434","1397","14489","1363","0500000US42049","Erie County, Pennsylvania"
"53662","1759","43867","1855","202","191","39627","2079","4038","971","9795","1318","0500000US42051","Fayette County, Pennsylvania"
"60492","1081","51155","1827","656","371","46784","2161","3715","1014","9337","1501","0500000US42055","Franklin County, Pennsylvania"
"34786","955","27964","1151","319","196","24617","1182","3028","722","6822","857","0500000US42063","Indiana County, Pennsylvania"
"86203","1844","71409","2154","509","240","64252","2319","6648","1168","14794","1360","0500000US42069","Lackawanna County, Pennsylvania"
"196807","2063","171649","2837","1111","406","153385","3207","17153","2037","25158","2063","0500000US42071","Lancaster County, Pennsylvania"
"35861","921","29465","1128","221","166","26351","1176","2893","632","6396","830","0500000US42073","Lawrence County, Pennsylvania"
"51143","1532","43903","1781","303","247","41259","1638","2341","756","7240","1148","0500000US42075","Lebanon County, Pennsylvania"
"139199","1278","124773","2055","1064","406","112675","2462","11034","1591","14426","1747","0500000US42077","Lehigh County, Pennsylvania"
"124118","2369","102291","2668","878","280","91222","2980","10191","1632","21827","1573","0500000US42079","Luzerne County, Pennsylvania"
"45525","1417","39548","1482","378","209","35571","1549","3599","981","5977","877","0500000US42081","Lycoming County, Pennsylvania"
"45630","1336","39517","1237","510","217","36107","1292","2900","594","6113","809","0500000US42085","Mercer County, Pennsylvania"
"57284","2360","51912","2406","651","486","46803","2485","4458","1213","5372","1253","0500000US42089","Monroe County, Pennsylvania"
"312447","2361","288211","2508","1101","438","275199","2819","11911","1457","24236","1816","0500000US42091","Montgomery County, Pennsylvania"
"111760","1913","99508","2159","783","336","92040","2299","6685","1164","12252","1628","0500000US42095","Northampton County, Pennsylvania"
"38098","1272","29622","1541","218","166","26631","1649","2773","655","8476","1247","0500000US42097","Northumberland County, Pennsylvania"
"580205","5087","487702","5786","1731","557","424729","6698","61242","4139","92503","3821","0500000US42101","Philadelphia County, Pennsylvania"
"58149","1566","47313","1795","310","172","42896","1729","4107","942","10836","1316","0500000US42107","Schuylkill County, Pennsylvania"
"29189","1127","22810","1144","167","83","20478","1130","2165","508","6379","644","0500000US42111","Somerset County, Pennsylvania"
"83117","1697","71916","1737","225","183","68327","1800","3364","783","11201","1275","0500000US42125","Washington County, Pennsylvania"
"148238","2416","127155","2531","901","353","117254","2411","9000","1392","21083","1935","0500000US42129","Westmoreland County, Pennsylvania"
"169885","2322","147803","3086","1487","555","137280","3000","9036","1514","22082","1960","0500000US42133","York County, Pennsylvania"
"67747","1646","60608","2097","164","156","57719","1895","2725","1006","7139","1264","0500000US44003","Kent County, Rhode Island"
"35078","1398","32086","1536","89","105","30185","1589","1812","625","2992","875","0500000US44005","Newport County, Rhode Island"
"235728","3084","203731","3000","266","232","186929","3194","16536","1950","31997","2462","0500000US44007","Providence County, Rhode Island"
"50368","1679","45315","1861","73","94","43847","1906","1395","509","5053","944","0500000US44009","Washington County, Rhode Island"
"66751","1992","58942","2115","358","285","52030","2118","6554","1445","7809","1555","0500000US45003","Aiken County, South Carolina"
"75432","2178","65215","2395","125","117","55585","2607","9505","1803","10217","1441","0500000US45007","Anderson County, South Carolina"
"67932","2595","63124","2806","308","244","56478","2608","6338","1634","4808","1464","0500000US45013","Beaufort County, South Carolina"
"75202","1439","67608","2046","134","164","62331","2402","5143","1430","7594","1481","0500000US45015","Berkeley County, South Carolina"
"156836","3103","142107","3252","428","216","121570","3744","20109","2513","14729","1798","0500000US45019","Charleston County, South Carolina"
"25924","1169","19112","1512","67","119","17329","1546","1716","564","6812","1007","0500000US45031","Darlington County, South Carolina"
"55324","1276","50741","1597","206","190","44481","2048","6054","1365","4583","1127","0500000US45035","Dorchester County, South Carolina"
"50193","1743","41594","1887","148","168","34628","1844","6818","1218","8599","1292","0500000US45041","Florence County, South Carolina"
"187957","2342","165947","3040","251","189","151968","3250","13728","2110","22010","2040","0500000US45045","Greenville County, South Carolina"
"27533","1150","22603","1545","41","55","18548","1704","4014","1073","4930","1030","0500000US45047","Greenwood County, South Carolina"
"125562","3301","115574","3199","483","282","104708","3207","10383","1833","9988","1436","0500000US45051","Horry County, South Carolina"
"32630","1216","28327","1469","27","46","25563","1582","2737","987","4303","936","0500000US45057","Lancaster County, South Carolina"
"24805","1232","20927","1268","248","197","17678","1242","3001","1023","3878","726","0500000US45059","Laurens County, South Carolina"
"110146","2037","99644","2400","567","294","91094","2526","7983","1302","10502","1442","0500000US45063","Lexington County, South Carolina"
"31498","1248","26752","1494","295","229","23164","1491","3293","814","4746","1110","0500000US45073","Oconee County, South Carolina"
"33449","1347","25630","1671","40","67","22416","1839","3174","795","7819","1247","0500000US45075","Orangeburg County, South Carolina"
"47303","1354","40774","1756","317","207","36963","1778","3494","934","6529","1231","0500000US45077","Pickens County, South Carolina"
"153376","2566","142443","2883","419","245","125037","3467","16987","2150","10933","1460","0500000US45079","Richland County, South Carolina"
"113463","2259","98008","2604","436","250","87273","2795","10299","1780","15455","1841","0500000US45083","Spartanburg County, South Carolina"
"41439","1441","33771","2037","217","155","29352","1864","4202","1168","7668","1379","0500000US45085","Sumter County, South Carolina"
"98128","1665","90522","2102","125","153","84757","2175","5640","1076","7606","1427","0500000US45091","York County, South Carolina"
"73808","1392","67373","1590","459","268","62786","1775","4128","992","6435","1008","0500000US46099","Minnehaha County, South Dakota"
"42956","1437","39279","1457","153","199","35807","1432","3319","920","3677","774","0500000US46103","Pennington County, South Dakota"
"31209","1084","26993","1236","182","176","25009","1412","1802","695","4216","1009","0500000US47001","Anderson County, Tennessee"
"49672","1397","43068","1730","0","204","37753","1931","5315","1166","6604","1280","0500000US47009","Blount County, Tennessee"
"40710","1251","34423","1559","111","133","30200","1805","4112","1148","6287","1059","0500000US47011","Bradley County, Tennessee"
"281967","3233","257760","3908","604","517","236006","4078","21150","2824","24207","2364","0500000US47037","Davidson County, Tennessee"
"25418","1671","20033","1641","106","110","17772","1617","2155","652","5385","1007","0500000US47059","Greene County, Tennessee"
"139615","2674","118158","3533","141","157","108287","3358","9730","1539","21457","2601","0500000US47065","Hamilton County, Tennessee"
"183889","3184","165012","3337","199","163","151525","3172","13288","1903","18877","2076","0500000US47093","Knox County, Tennessee"
"37322","1304","31364","1654","32","42","28008","1685","3324","937","5958","1138","0500000US47113","Madison County, Tennessee"
"33667","951","29807","1450","202","204","26645","1522","2960","881","3860","1059","0500000US47119","Maury County, Tennessee"
"69427","1755","62104","2120","329","251","55835","2316","5940","1645","7323","1391","0500000US47125","Montgomery County, Tennessee"
"31343","1019","26401","1292","57","71","22871","1523","3473","1069","4942","947","0500000US47141","Putnam County, Tennessee"
"25302","725","20694","1304","77","113","18926","1265","1691","598","4608","1068","0500000US47147","Robertson County, Tennessee"
"111387","1266","104098","1446","222","175","92647","2555","11229","2264","7289","1153","0500000US47149","Rutherford County, Tennessee"
"36098","1917","31202","2041","201","178","28241","2138","2760","912","4896","1105","0500000US47155","Sevier County, Tennessee"
"354666","4263","294692","5254","847","350","260291","5137","33554","3150","59974","4163","0500000US47157","Shelby County, Tennessee"
"64795","1676","54961","2121","81","99","49662","2353","5218","1087","9834","1301","0500000US47163","Sullivan County, Tennessee"
"65186","1356","57656","1765","643","440","52064","1879","4949","1190","7530","1248","0500000US47165","Sumner County, Tennessee"
"52707","1805","48473","2033","275","257","43622","2142","4576","1216","4234","884","0500000US47179","Washington County, Tennessee"
"73811","1371","71671","1483","95","110","68573","1824","3003","1079","2140","659","0500000US47187","Williamson County, Tennessee"
"47707","1288","43963","1531","50","62","40746","1612","3167","941","3744","1035","0500000US47189","Wilson County, Tennessee"
"30210","1391","26788","1695","76","106","24295","1503","2417","844","3422","992","0500000US48005","Angelina County, Texas"
"25975","1428","21616","1694","0","220","20287","1864","1329","713","4359","1282","0500000US48021","Bastrop County, Texas"
"119985","2331","111916","2685","275","198","99564","2898","12077","2011","8069","1335","0500000US48027","Bell County, Texas"
"628924","4705","564965","6524","1409","533","501455","6691","62101","3802","63959","4186","0500000US48029","Bexar County, Texas"
"33031","1391","24757","1546","188","253","21834","1618","2735","871","8274","1500","0500000US48037","Bowie County, Texas"
"117168","2891","108546","3002","240","204","100919","3554","7387","1885","8622","1870","0500000US48039","Brazoria County, Texas"
"78272","2085","73136","2283","218","218","63532","2530","9386","1525","5136","1304","0500000US48041","Brazos County, Texas"
"120499","2424","100873","2768","211","199","64816","3418","35846","3020","19626","1911","0500000US48061","Cameron County, Texas"
"334794","2415","327436","2578","108","135","307344","3469","19984","2499","7358","1519","0500000US48085","Collin County, Texas"
"48604","1422","45283","1563","0","220","42391","1681","2892","782","3321","861","0500000US48091","Comal County, Texas"
"22682","1216","20976","1341","34","48","19347","1330","1595","597","1706","740","0500000US48099","Coryell County, Texas"
"924789","5111","822769","7449","1636","667","738922","7666","82211","5019","102020","5005","0500000US48113","Dallas County, Texas"
"281964","2810","271241","3255","356","291","253523","4027","17362","2538","10723","1796","0500000US48121","Denton County, Texas"
"51012","1394","45027","1784","0","220","41635","1958","3392","1148","5985","1394","0500000US48135","Ector County, Texas"
"55586","1060","52394","1312","209","180","49387","1381","2798","808","3192","887","0500000US48139","Ellis County, Texas"
"267376","3238","234050","4044","512","330","210125","4250","23413","2355","33326","2578","0500000US48141","El Paso County, Texas"
"230121","3206","219394","3976","218","249","209046","3979","10130","1647","10727","2320","0500000US48157","Fort Bend County, Texas"
"120938","2296","109482","2620","670","573","99941","2790","8871","1881","11456","1396","0500000US48167","Galveston County, Texas"
"47135","1543","40568","1584","380","279","35198","1732","4990","1022","6567","1376","0500000US48181","Grayson County, Texas"
"45231","1442","39569","1796","69","121","35863","1868","3637","1085","5662","1265","0500000US48183","Gregg County, Texas"
"51935","1257","48365","1498","62","87","44453","1653","3850","1053","3570","830","0500000US48187","Guadalupe County, Texas"
"1606399","7964","1451465","10510","4375","1610","1297915","12115","149175","8044","154934","7267","0500000US48201","Harris County, Texas"
"23742","1173","17923","1551","172","178","15980","1488","1771","724","5819","1155","0500000US48203","Harrison County, Texas"
"71267","1408","68696","1550","748","1041","58853","2356","9095","1857","2571","751","0500000US48209","Hays County, Texas"
"30403","1432","25539","1532","268","181","22297","1378","2974","849","4864","842","0500000US48213","Henderson County, Texas"
"234716","4137","207403","4651","582","418","157753","4964","49068","4126","27313","2930","0500000US48215","Hidalgo County, Texas"
"31377","1309","28069","1466","184","163","24864","1590","3021","840","3308","855","0500000US48231","Hunt County, Texas"
"95801","1773","79046","2531","126","111","62195","2702","16725","1989","16755","2067","0500000US48245","Jefferson County, Texas"
"54048","1472","49594","1702","623","363","44120","1956","4851","1238","4454","1129","0500000US48251","Johnson County, Texas"
"36696","918","33537","1342","138","145","30092","1628","3307","1006","3159","944","0500000US48257","Kaufman County, Texas"
"26204","1365","22109","1430","0","220","19310","1636","2799","1074","4095","1090","0500000US48291","Liberty County, Texas"
"111975","2185","102967","2712","226","237","88159","2956","14582","2215","9008","1382","0500000US48303","Lubbock County, Texas"
"87163","2069","77666","2311","529","444","64497","2616","12640","1783","9497","1479","0500000US48309","McLennan County, Texas"
"56178","1332","50790","1687","111","137","46727","2103","3952","1341","5388","1338","0500000US48329","Midland County, Texas"
"193637","2985","181554","3527","1512","1128","168530","4220","11512","2157","12083","2416","0500000US48339","Montgomery County, Texas"
"23080","1302","19527","1489","100","135","17312","1604","2115","671","3553","945","0500000US48347","Nacogdoches County, Texas"
"129254","3069","112799","3153","81","101","104003","2988","8715","1440","16455","1975","0500000US48355","Nueces County, Texas"
"32538","1154","28198","1355","53","95","25564","1649","2581","843","4340","865","0500000US48361","Orange County, Texas"
"44098","1111","41214","1211","175","154","36342","1653","4697","1223","2884","853","0500000US48367","Parker County, Texas"
"42179","1475","36497","1443","63","77","28901","1484","7533","1280","5682","1031","0500000US48375","Potter County, Texas"
"49728","1182","46910","1354","221","178","43625","1712","3064","993","2818","725","0500000US48381","Randall County, Texas"
"31620","839","30047","1062","0","220","28357","1268","1690","821","1573","841","0500000US48397","Rockwall County, Texas"
"23761","1048","20817","1243","0","220","16333","1353","4484","963","2944","776","0500000US48409","San Patricio County, Texas"
"75792","2510","66743","2877","40","69","57327","2744","9376","1888","9049","1644","0500000US48423","Smith County, Texas"
"696887","5661","653489","6391","1303","539","595181","6785","57005","4398","43398","3420","0500000US48439","Tarrant County, Texas"
"48607","1748","43045","1737","52","59","35988","1681","7005","1388","5562","964","0500000US48441","Taylor County, Texas"
"43497","1599","38950","1682","64","121","32640","2009","6246","1412","4547","1019","0500000US48451","Tom Green County, Texas"
"457810","4735","436244","5627","695","291","395137","5829","40412","3246","21566","2683","0500000US48453","Travis County, Texas"
"32249","1161","28566","1165","342","415","22026","1607","6198","1403","3683","820","0500000US48469","Victoria County, Texas"
"21209","1991","19661","2156","0","220","17795","2038","1866","783","1548","587","0500000US48471","Walker County, Texas"
"73483","1469","54858","2272","433","299","42436","2577","11989","1775","18625","1975","0500000US48479","Webb County, Texas"
"49486","2106","43007","2279","0","220","37958","2346","5049","1173","6479","1198","0500000US48485","Wichita County, Texas"
"173125","2554","168449","2674","330","237","160213","3088","7906","1687","4676","1114","0500000US48491","Williamson County, Texas"
"37151","851","35473","1003","79","70","32676","1187","2718","761","1678","663","0500000US49005","Cache County, Utah"
"103665","1098","99525","1475","289","233","91733","2000","7503","1416","4140","1071","0500000US49011","Davis County, Utah"
"366239","2978","346875","3939","1043","467","309977","4395","35855","3334","19364","2145","0500000US49035","Salt Lake County, Utah"
"157803","1545","153138","1913","224","151","135249","2568","17665","1927","4665","906","0500000US49049","Utah County, Utah"
"51774","2021","48231","1952","392","333","42932","2439","4907","1244","3543","1011","0500000US49053","Washington County, Utah"
"79501","1861","73188","2050","376","298","66889","2285","5923","1197","6313","1020","0500000US49057","Weber County, Utah"
"64867","1151","61078","1489","364","228","56218","1787","4496","1018","3789","803","0500000US50007","Chittenden County, Vermont"
"40318","1322","37203","1419","300","227","33922","1566","2981","783","3115","735","0500000US51003","Albemarle County, Virginia"
"103479","2496","99075","2898","313","237","93689","2894","5073","1463","4404","1187","0500000US51013","Arlington County, Virginia"
"29664","1026","26128","1221","183","171","21743","1472","4202","1124","3536","844","0500000US51015","Augusta County, Virginia"
"29566","1390","24909","1534","167","163","22079","1571","2663","828","4657","912","0500000US51019","Bedford County, Virginia"
"122221","1773","114620","2249","560","334","108061","2238","5999","1255","7601","1282","0500000US51041","Chesterfield County, Virginia"
"395164","3138","383543","3526","2169","868","367001","4033","14373","1816","11621","1519","0500000US51059","Fairfax County, Virginia"
"24777","782","21867","965","219","157","20927","977","721","342","2910","795","0500000US51061","Fauquier County, Virginia"
"30760","1218","28544","1282","179","185","24996","1545","3369","1118","2216","694","0500000US51069","Frederick County, Virginia"
"37931","1008","35796","1089","133","163","32710","1275","2953","834","2135","605","0500000US51085","Hanover County, Virginia"
"127930","1552","118368","1696","295","256","106443","2272","11630","1885","9562","1445","0500000US51087","Henrico County, Virginia"
"28480","1491","26643","1529","34","56","25653","1589","956","530","1837","692","0500000US51095","James City County, Virginia"
"124916","1507","121762","1700","211","251","117489","1869","4062","861","3154","1072","0500000US51107","Loudoun County, Virginia"
"36128","1231","33891","1389","88","152","32149","1606","1654","763","2237","629","0500000US51121","Montgomery County, Virginia"
"139792","1821","135087","2056","177","208","130496","2438","4414","1111","4705","1051","0500000US51153","Prince William County, Virginia"
"38541","1085","34979","1245","90","107","31769","1542","3120","1092","3562","756","0500000US51161","Roanoke County, Virginia"
"31186","1080","26586","1333","164","151","23923","1288","2499","609","4600","856","0500000US51165","Rockingham County, Virginia"
"44169","785","42052","934","217","168","39549","1149","2286","716","2117","624","0500000US51177","Spotsylvania County, Virginia"
"47017","624","44943","774","80","94","43981","1019","882","593","2074","470","0500000US51179","Stafford County, Virginia"
"23797","1170","23109","1293","0","201","22078","1322","1031","470","688","429","0500000US51199","York County, Virginia"
"69875","1555","66778","1752","0","201","63286","1775","3492","787","3097","901","0500000US51510","Alexandria city, Virginia"
"83364","1894","77127","2179","309","198","73566","2260","3252","1077","6237","1099","0500000US51550","Chesapeake city, Virginia"
"54181","1387","50180","1572","52","89","44346","2067","5782","1525","4001","948","0500000US51650","Hampton city, Virginia"
"27545","1610","23845","1709","96","121","20954","1811","2795","1142","3700","838","0500000US51680","Lynchburg city, Virginia"
"67628","2268","61950","2483","256","227","55891","2654","5803","1385","5678","1210","0500000US51700","Newport News city, Virginia"
"87910","2122","78548","2655","157","150","72909","2578","5482","991","9362","1415","0500000US51710","Norfolk city, Virginia"
"36615","1104","31636","1353","87","155","27826","1457","3723","870","4979","830","0500000US51740","Portsmouth city, Virginia"
"91704","1869","79860","2497","456","298","65053","2551","14351","1637","11844","1549","0500000US51760","Richmond city, Virginia"
"42213","1450","36101","1842","446","291","30503","1939","5152","1372","6112","1159","0500000US51770","Roanoke city, Virginia"
"33377","896","30183","1193","191","134","27445","1300","2547","797","3194","777","0500000US51800","Suffolk city, Virginia"
"168061","2472","159086","2556","305","173","149334","2610","9447","1564","8975","1268","0500000US51810","Virginia Beach city, Virginia"
"70434","1240","64964","1382","435","315","59718","1854","4811","1306","5470","1092","0500000US53005","Benton County, Washington"
