"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Has a computer","Margin of Error!!Total!!Has a computer","Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!Has a computer!!Without an Internet subscription","Estimate!!Total!!No computer","Margin of Error!!Total!!No computer","id","Geographic Area Name"
"16038","421","13523","519","100","60","11313","502","2110","297","2515","346","0500000US29027","Callaway County, Missouri"
"16096","444","14139","458","178","57","12211","459","1750","253","1957","236","0500000US29029","Camden County, Missouri"
"29366","525","25929","564","202","95","23480","579","2247","314","3437","322","0500000US29031","Cape Girardeau County, Missouri"
"3552","129","2868","168","40","21","2344","163","484","118","684","116","0500000US29033","Carroll County, Missouri"
"2366","128","1860","142","8","11","1466","145","386","115","506","109","0500000US29035","Carter County, Missouri"
"39444","370","36132","457","191","65","32346","495","3595","352","3312","338","0500000US29037","Cass County, Missouri"
"5785","244","4719","284","63","59","4070","269","586","168","1066","186","0500000US29039","Cedar County, Missouri"
"2779","135","2149","124","10","8","1920","121","219","48","630","73","0500000US29041","Chariton County, Missouri"
"31097","385","28529","509","127","75","24968","645","3434","445","2568","382","0500000US29043","Christian County, Missouri"
"2942","122","2295","132","36","22","1970","141","289","62","647","99","0500000US29045","Clark County, Missouri"
"90285","822","84130","909","369","107","77643","947","6118","607","6155","476","0500000US29047","Clay County, Missouri"
"8157","177","7087","200","47","28","6301","242","739","171","1070","137","0500000US29049","Clinton County, Missouri"
"29749","435","26125","490","246","94","20268","638","5611","567","3624","325","0500000US29051","Cole County, Missouri"
"6428","177","5467","200","38","25","4658","208","771","115","961","115","0500000US29053","Cooper County, Missouri"
"9473","304","7309","326","136","68","6228","319","945","193","2164","272","0500000US29055","Crawford County, Missouri"
"3117","135","2486","136","37","27","2099","148","350","77","631","113","0500000US29057","Dade County, Missouri"
"6253","252","4980","304","46","34","3922","309","1012","214","1273","222","0500000US29059","Dallas County, Missouri"
"2991","95","2391","117","61","30","2136","104","194","47","600","79","0500000US29061","Daviess County, Missouri"
"3812","158","3124","180","31","18","2694","186","399","111","688","122","0500000US29063","DeKalb County, Missouri"
"6300","198","4910","237","28","23","4031","239","851","177","1390","205","0500000US29065","Dent County, Missouri"
"5126","281","3893","261","137","73","3051","296","705","189","1233","226","0500000US29067","Douglas County, Missouri"
"12427","257","9822","339","24","29","8624","347","1174","204","2605","292","0500000US29069","Dunklin County, Missouri"
"40780","503","35718","611","356","134","30824","718","4538","540","5062","451","0500000US29071","Franklin County, Missouri"
"6116","204","5182","228","81","36","4524","221","577","125","934","128","0500000US29073","Gasconade County, Missouri"
"2601","110","2069","101","7","8","1875","100","187","54","532","76","0500000US29075","Gentry County, Missouri"
"122026","839","107183","1108","435","159","90906","1252","15842","902","14843","701","0500000US29077","Greene County, Missouri"
"3985","141","3140","156","34","19","2778","163","328","93","845","106","0500000US29079","Grundy County, Missouri"
"3556","141","2951","152","45","25","2611","140","295","81","605","88","0500000US29081","Harrison County, Missouri"
"9199","236","7675","266","86","32","6656","303","933","144","1524","216","0500000US29083","Henry County, Missouri"
"4020","238","3059","256","70","37","2580","258","409","94","961","176","0500000US29085","Hickory County, Missouri"
"2056","98","1639","98","23","16","1378","99","238","49","417","68","0500000US29087","Holt County, Missouri"
"3559","183","2911","154","52","29","2523","140","336","74","648","109","0500000US29089","Howard County, Missouri"
"15922","372","13154","443","180","84","10759","447","2215","347","2768","320","0500000US29091","Howell County, Missouri"
"4156","158","3169","151","28","16","2469","163","672","109","987","120","0500000US29093","Iron County, Missouri"
"282653","1541","246886","1949","989","211","219926","2031","25971","1039","35767","1272","0500000US29095","Jackson County, Missouri"
"45261","511","38762","617","158","71","32149","759","6455","513","6499","479","0500000US29097","Jasper County, Missouri"
"84393","600","76260","892","420","123","68785","925","7055","620","8133","605","0500000US29099","Jefferson County, Missouri"
"19939","394","18403","440","50","36","16900","460","1453","249","1536","228","0500000US29101","Johnson County, Missouri"
"1533","74","1195","87","16","9","925","79","254","51","338","62","0500000US29103","Knox County, Missouri"
"13866","363","11476","434","161","69","9356","387","1959","314","2390","312","0500000US29105","Laclede County, Missouri"
"12959","317","11095","398","120","70","9399","449","1576","284","1864","250","0500000US29107","Lafayette County, Missouri"
"14604","288","12281","418","99","53","10446","408","1736","283","2323","262","0500000US29109","Lawrence County, Missouri"
"3766","129","3099","132","78","38","2663","144","358","76","667","112","0500000US29111","Lewis County, Missouri"
"18738","401","16592","460","175","96","14569","550","1848","269","2146","308","0500000US29113","Lincoln County, Missouri"
"5068","160","4051","192","25","14","3429","174","597","118","1017","146","0500000US29115","Linn County, Missouri"
"5882","206","4817","220","30","16","3930","241","857","161","1065","166","0500000US29117","Livingston County, Missouri"
"8110","262","6209","290","113","85","3966","330","2130","305","1901","229","0500000US29119","McDonald County, Missouri"
"5889","165","4645","177","74","32","3799","191","772","141","1244","155","0500000US29121","Macon County, Missouri"
"5002","199","3899","252","15","15","3252","250","632","146","1103","193","0500000US29123","Madison County, Missouri"
"3645","162","2718","198","59","38","2263","190","396","119","927","128","0500000US29125","Maries County, Missouri"
"11500","243","9818","324","128","59","8658","321","1032","168","1682","242","0500000US29127","Marion County, Missouri"
"1326","88","974","93","7","8","858","86","109","41","352","59","0500000US29129","Mercer County, Missouri"
"9804","295","8122","335","88","41","6493","373","1541","249","1682","244","0500000US29131","Miller County, Missouri"
"5040","169","3761","211","13","15","3271","202","477","142","1279","195","0500000US29133","Mississippi County, Missouri"
"5346","162","4251","207","81","62","3295","213","875","130","1095","134","0500000US29135","Moniteau County, Missouri"
"3632","143","2848","161","27","20","2433","157","388","85","784","129","0500000US29137","Monroe County, Missouri"
"4891","175","3942","173","54","29","3218","168","670","113","949","135","0500000US29139","Montgomery County, Missouri"
"7755","305","6075","306","81","47","4789","283","1205","216","1680","231","0500000US29141","Morgan County, Missouri"
"7312","187","5814","177","2","4","4968","214","844","136","1498","139","0500000US29143","New Madrid County, Missouri"
"22268","359","18725","446","142","64","15501","460","3082","346","3543","348","0500000US29145","Newton County, Missouri"
"8275","295","7353","314","136","74","6302","329","915","184","922","137","0500000US29147","Nodaway County, Missouri"
"4307","193","3307","214","68","40","2245","211","994","191","1000","142","0500000US29149","Oregon County, Missouri"
"5113","164","4143","166","27","20","3221","165","895","141","970","120","0500000US29151","Osage County, Missouri"
"4144","154","3034","200","69","44","2436","202","529","143","1110","162","0500000US29153","Ozark County, Missouri"
"6845","167","5187","269","11","17","4532","290","644","124","1658","206","0500000US29155","Pemiscot County, Missouri"
"7605","201","6314","249","43","29","5755","263","516","102","1291","171","0500000US29157","Perry County, Missouri"
"15921","300","13540","345","121","58","11651","381","1768","213","2381","236","0500000US29159","Pettis County, Missouri"
"17601","421","15416","498","101","51","13743","551","1572","278","2185","259","0500000US29161","Phelps County, Missouri"
"6650","227","5346","274","64","40","4556","257","726","135","1304","192","0500000US29163","Pike County, Missouri"
"38613","489","36583","568","136","73","34273","600","2174","316","2030","270","0500000US29165","Platte County, Missouri"
"11557","332","9761","393","101","49","8595","425","1065","211","1796","276","0500000US29167","Polk County, Missouri"
"15026","556","13406","521","121","57","11778","588","1507","366","1620","263","0500000US29169","Pulaski County, Missouri"
"1803","131","1467","138","17","16","1119","118","331","102","336","78","0500000US29171","Putnam County, Missouri"
"4004","156","3351","178","37","29","3000","186","314","95","653","114","0500000US29173","Ralls County, Missouri"
"8347","298","6901","327","45","26","6179","318","677","122","1446","228","0500000US29175","Randolph County, Missouri"
"8785","246","7519","284","61","39","6471","279","987","187","1266","200","0500000US29177","Ray County, Missouri"
"2638","130","2124","152","51","30","1839","135","234","74","514","90","0500000US29179","Reynolds County, Missouri"
"5154","208","4001","220","21","17","3139","198","841","158","1153","145","0500000US29181","Ripley County, Missouri"
"144643","1052","136270","1172","743","183","127293","1280","8234","642","8373","575","0500000US29183","St. Charles County, Missouri"
"4126","168","3151","182","37","21","2639","162","475","101","975","149","0500000US29185","St. Clair County, Missouri"
"7134","268","5928","270","74","51","5029","294","825","196","1206","170","0500000US29186","Ste. Genevieve County, Missouri"
"24910","535","20492","569","116","74","18610","544","1766","245","4418","483","0500000US29187","St. Francois County, Missouri"
"403547","1821","365989","2139","1527","259","338974","2271","25488","1163","37558","1088","0500000US29189","St. Louis County, Missouri"
"8562","213","7055","259","72","27","6217","248","766","115","1507","194","0500000US29195","Saline County, Missouri"
"1588","82","1198","82","14","12","904","77","280","55","390","71","0500000US29197","Schuyler County, Missouri"
"1820","104","1501","101","7","9","1297","93","197","64","319","75","0500000US29199","Scotland County, Missouri"
"15428","272","12673","387","22","25","11240","444","1411","226","2755","339","0500000US29201","Scott County, Missouri"
"3173","181","2289","190","35","40","1800","163","454","93","884","162","0500000US29203","Shannon County, Missouri"
"2459","98","2013","92","13","10","1753","99","247","59","446","66","0500000US29205","Shelby County, Missouri"
"11684","254","9592","319","20","12","8235","340","1337","223","2092","226","0500000US29207","Stoddard County, Missouri"
"12841","354","11126","417","152","92","9797","432","1177","194","1715","260","0500000US29209","Stone County, Missouri"
"2174","96","1641","111","31","20","1378","108","232","46","533","79","0500000US29211","Sullivan County, Missouri"
"22366","515","19832","615","207","82","17101","689","2524","346","2534","346","0500000US29213","Taney County, Missouri"
"9579","362","7756","374","138","78","5888","385","1730","278","1823","226","0500000US29215","Texas County, Missouri"
"8170","277","7041","278","109","49","6116","298","816","152","1129","158","0500000US29217","Vernon County, Missouri"
"12232","369","10546","471","119","53","9211","535","1216","289","1686","325","0500000US29219","Warren County, Missouri"
"9114","287","7162","320","112","68","5627","330","1423","242","1952","247","0500000US29221","Washington County, Missouri"
"5448","303","4104","301","21","22","3593","291","490","151","1344","160","0500000US29223","Wayne County, Missouri"
"13496","248","11144","330","134","56","9044","350","1966","274","2352","264","0500000US29225","Webster County, Missouri"
"856","61","666","75","2","3","597","76","67","23","190","35","0500000US29227","Worth County, Missouri"
"7292","278","5679","290","68","35","4665","290","946","215","1613","183","0500000US29229","Wright County, Missouri"
"140455","1279","116238","1442","300","85","98334","1428","17604","770","24217","954","0500000US29510","St. Louis city, Missouri"
"3977","196","3499","211","26","23","2933","190","540","139","478","90","0500000US30001","Beaverhead County, Montana"
"3687","113","2787","128","44","27","2225","136","518","95","900","89","0500000US30003","Big Horn County, Montana"
"2320","99","1840","97","9","15","1499","95","332","64","480","72","0500000US30005","Blaine County, Montana"
"2420","109","2074","127","50","46","1680","137","344","105","346","79","0500000US30007","Broadwater County, Montana"
"4531","181","3931","203","56","40","3446","203","429","92","600","105","0500000US30009","Carbon County, Montana"
"625","56","509","56","7","6","468","54","34","20","116","29","0500000US30011","Carter County, Montana"
"34444","432","28459","597","165","56","25508","649","2786","316","5985","435","0500000US30013","Cascade County, Montana"
"2256","90","1725","93","11","9","1582","88","132","34","531","76","0500000US30015","Chouteau County, Montana"
"4889","171","4117","181","127","62","3605","176","385","95","772","109","0500000US30017","Custer County, Montana"
"856","73","686","79","3","4","603","70","80","31","170","52","0500000US30019","Daniels County, Montana"
"3972","174","3354","192","28","19","3025","231","301","125","618","145","0500000US30021","Dawson County, Montana"
"3855","286","3095","239","9","16","2750","244","336","121","760","172","0500000US30023","Deer Lodge County, Montana"
"1302","75","1139","82","0","10","1043","83","96","62","163","60","0500000US30025","Fallon County, Montana"
"4975","250","4288","257","106","73","3794","251","388","115","687","153","0500000US30027","Fergus County, Montana"
"38252","603","33986","706","382","155","30963","721","2641","328","4266","411","0500000US30029","Flathead County, Montana"
"41985","572","39616","571","195","69","36008","643","3413","332","2369","300","0500000US30031","Gallatin County, Montana"
"447","31","352","35","6","5","313","36","33","17","95","26","0500000US30033","Garfield County, Montana"
"4178","189","2800","209","54","51","2386","218","360","101","1378","154","0500000US30035","Glacier County, Montana"
"337","36","273","41","8","5","239","40","26","12","64","21","0500000US30037","Golden Valley County, Montana"
"1280","110","1051","98","12","11","941","98","98","44","229","64","0500000US30039","Granite County, Montana"
"6274","194","5362","205","82","47","4660","206","620","128","912","160","0500000US30041","Hill County, Montana"
"4444","129","3949","141","13","11","3495","160","441","104","495","101","0500000US30043","Jefferson County, Montana"
"923","56","793","53","13","9","713","53","67","29","130","34","0500000US30045","Judith Basin County, Montana"
"11849","225","10155","247","133","63","8515","287","1507","194","1694","164","0500000US30047","Lake County, Montana"
"27800","364","24677","421","173","83","22070","447","2434","334","3123","298","0500000US30049","Lewis and Clark County, Montana"
"886","79","729","76","0","10","615","70","114","52","157","47","0500000US30051","Liberty County, Montana"
"8259","346","6693","340","58","32","5761","328","874","203","1566","207","0500000US30053","Lincoln County, Montana"
"704","56","560","59","16","10","479","56","65","27","144","38","0500000US30055","McCone County, Montana"
"3481","168","2945","161","22","18","2467","159","456","104","536","93","0500000US30057","Madison County, Montana"
"749","76","587","72","12","13","475","60","100","44","162","47","0500000US30059","Meagher County, Montana"
"1699","102","1409","119","32","25","1101","121","276","61","290","68","0500000US30061","Mineral County, Montana"
"48608","551","44822","704","269","97","40676","853","3877","507","3786","471","0500000US30063","Missoula County, Montana"
"2077","121","1616","154","11","16","1489","144","116","51","461","107","0500000US30065","Musselshell County, Montana"
"7691","234","6691","273","73","58","6063","292","555","151","1000","176","0500000US30067","Park County, Montana"
"187","27","150","31","0","10","139","27","11","10","37","18","0500000US30069","Petroleum County, Montana"
"1770","98","1407","114","28","23","1191","112","188","68","363","75","0500000US30071","Phillips County, Montana"
"2114","100","1747","106","6","7","1500","101","241","61","367","64","0500000US30073","Pondera County, Montana"
"769","63","690","61","47","28","577","60","66","31","79","29","0500000US30075","Powder River County, Montana"
"2388","138","2064","144","18","24","1663","112","383","101","324","97","0500000US30077","Powell County, Montana"
"540","51","428","53","10","11","398","53","20","18","112","37","0500000US30079","Prairie County, Montana"
"17108","346","15045","433","165","79","13082","520","1798","310","2063","284","0500000US30081","Ravalli County, Montana"
"4493","155","3852","192","11","19","3386","223","455","155","641","136","0500000US30083","Richland County, Montana"
"3156","103","2323","118","2","2","2062","110","259","59","833","91","0500000US30085","Roosevelt County, Montana"
"3147","128","2429","138","408","98","1678","129","343","86","718","113","0500000US30087","Rosebud County, Montana"
"4953","209","3773","215","47","27","3345","227","381","114","1180","185","0500000US30089","Sanders County, Montana"
"1645","94","1487","94","8","10","1291","101","188","50","158","42","0500000US30091","Sheridan County, Montana"
"15158","380","12426","466","109","56","10663","456","1654","353","2732","341","0500000US30093","Silver Bow County, Montana"
"3716","154","3307","158","34","22","2969","164","304","78","409","81","0500000US30095","Stillwater County, Montana"
"1547","93","1253","100","16","23","1101","94","136","47","294","78","0500000US30097","Sweet Grass County, Montana"
"2475","86","2133","99","14","14","1794","98","325","68","342","57","0500000US30099","Teton County, Montana"
"1898","132","1523","129","13","19","1319","130","191","77","375","103","0500000US30101","Toole County, Montana"
"365","37","324","36","28","15","252","33","44","19","41","13","0500000US30103","Treasure County, Montana"
"3436","186","2942","193","40","33","2510","201","392","137","494","120","0500000US30105","Valley County, Montana"
"821","64","676","66","2","4","564","76","110","44","145","47","0500000US30107","Wheatland County, Montana"
"497","53","403","54","8","11","300","47","95","38","94","30","0500000US30109","Wibaux County, Montana"
"65025","514","58375","652","404","117","52770","780","5201","519","6650","530","0500000US30111","Yellowstone County, Montana"
"12710","277","11052","351","116","50","9897","329","1039","174","1658","209","0500000US31001","Adams County, Nebraska"
"2675","91","2183","80","23","15","1914","93","246","57","492","68","0500000US31003","Antelope County, Nebraska"
"193","20","158","20","3","5","138","20","17","6","35","13","0500000US31005","Arthur County, Nebraska"
"279","33","247","31","11","10","209","29","27","18","32","16","0500000US31007","Banner County, Nebraska"
"218","26","193","30","0","9","173","27","20","17","25","13","0500000US31009","Blaine County, Nebraska"
"2280","90","1921","93","21","12","1765","83","135","47","359","65","0500000US31011","Boone County, Nebraska"
"4801","176","4071","203","19","20","3696","215","356","143","730","163","0500000US31013","Box Butte County, Nebraska"
"903","54","702","50","1","3","620","50","81","25","201","37","0500000US31015","Boyd County, Nebraska"
"1434","95","1153","108","14","17","1011","101","128","49","281","70","0500000US31017","Brown County, Nebraska"
"19165","243","17272","355","71","29","15643","402","1558","273","1893","245","0500000US31019","Buffalo County, Nebraska"
"2919","116","2313","108","15","13","1990","99","308","68","606","86","0500000US31021","Burt County, Nebraska"
"3377","114","2795","129","53","33","2497","125","245","58","582","82","0500000US31023","Butler County, Nebraska"
"10005","185","9160","202","76","32","8222","239","862","169","845","120","0500000US31025","Cass County, Nebraska"
"3456","111","2895","121","14","9","2697","126","184","50","561","67","0500000US31027","Cedar County, Nebraska"
"1714","77","1498","91","0","9","1388","102","110","62","216","49","0500000US31029","Chase County, Nebraska"
"2566","141","2093","158","10","11","1901","160","182","66","473","99","0500000US31031","Cherry County, Nebraska"
"4434","127","3832","174","26","21","3322","180","484","119","602","124","0500000US31033","Cheyenne County, Nebraska"
"2574","82","2241","105","29","11","1938","95","274","52","333","50","0500000US31035","Clay County, Nebraska"
"3718","126","3046","146","28","17","2718","161","300","87","672","126","0500000US31037","Colfax County, Nebraska"
"3752","117","3030","127","70","37","2458","157","502","111","722","99","0500000US31039","Cuming County, Nebraska"
"4846","128","4064","142","54","28","3385","164","625","121","782","102","0500000US31041","Custer County, Nebraska"
"7456","182","6632","228","36","31","5594","251","1002","200","824","195","0500000US31043","Dakota County, Nebraska"
"3623","192","3095","252","24","29","2812","227","259","119","528","184","0500000US31045","Dawes County, Nebraska"
"8997","187","7787","206","60","36","6862","228","865","159","1210","169","0500000US31047","Dawson County, Nebraska"
"824","61","706","56","7","6","571","51","128","36","118","29","0500000US31049","Deuel County, Nebraska"
"2311","81","1962","91","16","12","1666","93","280","52","349","55","0500000US31051","Dixon County, Nebraska"
"15289","277","13266","340","121","59","11465","353","1680","266","2023","204","0500000US31053","Dodge County, Nebraska"
"215787","1051","192064","1527","837","175","177457","1528","13770","734","23723","865","0500000US31055","Douglas County, Nebraska"
"865","75","712","81","3","4","608","75","101","28","153","42","0500000US31057","Dundy County, Nebraska"
"2510","87","2078","100","28","19","1819","92","231","50","432","72","0500000US31059","Fillmore County, Nebraska"
"1354","69","1114","73","14","10","961","73","139","34","240","41","0500000US31061","Franklin County, Nebraska"
"1116","56","886","67","8","6","755","74","123","33","230","49","0500000US31063","Frontier County, Nebraska"
"2142","82","1729","91","8","8","1552","83","169","43","413","65","0500000US31065","Furnas County, Nebraska"
"9160","210","7690","213","109","78","6950","230","631","140","1470","173","0500000US31067","Gage County, Nebraska"
"871","60","768","72","6","8","629","73","133","46","103","30","0500000US31069","Garden County, Nebraska"
"886","81","684","79","0","9","535","76","149","42","202","52","0500000US31071","Garfield County, Nebraska"
"877","69","744","60","5","7","686","57","53","24","133","35","0500000US31073","Gosper County, Nebraska"
"293","28","246","28","1","3","211","30","34","18","47","14","0500000US31075","Grant County, Nebraska"
"1034","44","859","46","13","8","701","49","145","35","175","26","0500000US31077","Greeley County, Nebraska"
"22870","332","19590","414","199","83","17761","441","1630","211","3280","351","0500000US31079","Hall County, Nebraska"
"3699","123","3372","121","39","25","3095","126","238","66","327","69","0500000US31081","Hamilton County, Nebraska"
"1521","86","1297","101","16","13","1158","93","123","39","224","47","0500000US31083","Harlan County, Nebraska"
"413","39","347","35","3","4","312","35","32","13","66","27","0500000US31085","Hayes County, Nebraska"
"1209","84","961","78","33","28","806","66","122","40","248","52","0500000US31087","Hitchcock County, Nebraska"
"4435","141","3761","168","51","43","3149","183","561","124","674","102","0500000US31089","Holt County, Nebraska"
"319","46","242","47","0","9","213","46","29","18","77","25","0500000US31091","Hooker County, Nebraska"
"2684","78","2268","93","45","30","1936","98","287","68","416","70","0500000US31093","Howard County, Nebraska"
"3283","151","2635","184","38","23","2326","170","271","69","648","119","0500000US31095","Jefferson County, Nebraska"
"1820","90","1458","91","17","9","1289","88","152","44","362","56","0500000US31097","Johnson County, Nebraska"
"2682","111","2279","131","20","15","2080","129","179","52","403","85","0500000US31099","Kearney County, Nebraska"
"3844","154","3269","146","20","15","3040","134","209","70","575","103","0500000US31101","Keith County, Nebraska"
"326","46","271","47","4","6","246","47","21","10","55","20","0500000US31103","Keya Paha County, Nebraska"
"1571","115","1330","110","16","11","1072","108","242","65","241","64","0500000US31105","Kimball County, Nebraska"
"3674","186","3015","180","49","16","2620","159","346","67","659","84","0500000US31107","Knox County, Nebraska"
"122646","734","113258","827","388","119","104739","972","8131","618","9388","474","0500000US31109","Lancaster County, Nebraska"
"14985","296","13063","401","96","45","11639","394","1328","252","1922","285","0500000US31111","Lincoln County, Nebraska"
"341","29","284","30","1","2","239","31","44","18","57","19","0500000US31113","Logan County, Nebraska"
"279","37","238","34","0","9","192","30","46","25","41","19","0500000US31115","Loup County, Nebraska"
"203","33","161","30","0","9","118","27","43","21","42","18","0500000US31117","McPherson County, Nebraska"
"14254","209","12353","277","198","82","10808","289","1347","209","1901","202","0500000US31119","Madison County, Nebraska"
"3324","115","2714","154","50","34","2320","158","344","101","610","127","0500000US31121","Merrick County, Nebraska"
"1982","88","1669","98","7","8","1439","105","223","67","313","67","0500000US31123","Morrill County, Nebraska"
"1546","83","1256","99","3","5","1141","101","112","38","290","51","0500000US31125","Nance County, Nebraska"
"2877","134","2471","131","45","22","2164","140","262","79","406","93","0500000US31127","Nemaha County, Nebraska"
"1914","95","1577","104","31","15","1381","105","165","56","337","57","0500000US31129","Nuckolls County, Nebraska"
"6452","144","5501","177","38","23","4942","183","521","112","951","127","0500000US31131","Otoe County, Nebraska"
"1219","67","900","68","18","11","809","67","73","22","319","66","0500000US31133","Pawnee County, Nebraska"
"1225","59","1069","63","7","7","1001","68","61","29","156","45","0500000US31135","Perkins County, Nebraska"
"3927","96","3456","134","23","12","2998","146","435","124","471","112","0500000US31137","Phelps County, Nebraska"
"3026","84","2617","89","34","17","2340","89","243","61","409","58","0500000US31139","Pierce County, Nebraska"
"13000","207","11198","283","96","43","9974","324","1128","171","1802","235","0500000US31141","Platte County, Nebraska"
"2052","82","1790","78","18","10","1670","76","102","34","262","47","0500000US31143","Polk County, Nebraska"
"4459","181","3790","190","23","26","3296","196","471","133","669","158","0500000US31145","Red Willow County, Nebraska"
"3772","132","3142","158","21","14","2823","136","298","85","630","113","0500000US31147","Richardson County, Nebraska"
"626","57","512","55","7","5","438","52","67","31","114","27","0500000US31149","Rock County, Nebraska"
"5073","204","4319","224","65","53","3807","264","447","177","754","154","0500000US31151","Saline County, Nebraska"
"65045","463","61574","564","199","72","58327","618","3048","317","3471","356","0500000US31153","Sarpy County, Nebraska"
"8326","205","7258","222","57","31","6523","239","678","121","1068","143","0500000US31155","Saunders County, Nebraska"
"14613","338","12503","333","101","55","10934","350","1468","218","2110","264","0500000US31157","Scotts Bluff County, Nebraska"
"6596","159","5808","183","57","33","5296","194","455","97","788","111","0500000US31159","Seward County, Nebraska"
"2251","126","1745","108","36","23","1501","113","208","52","506","88","0500000US31161","Sheridan County, Nebraska"
"1358","90","1134","77","13","11","1011","77","110","35","224","45","0500000US31163","Sherman County, Nebraska"
"579","47","470","47","4","5","392","51","74","25","109","37","0500000US31165","Sioux County, Nebraska"
"2410","89","2123","93","53","46","1885","105","185","54","287","61","0500000US31167","Stanton County, Nebraska"
"2283","82","1862","95","27","15","1685","94","150","43","421","68","0500000US31169","Thayer County, Nebraska"
"292","32","249","33","0","9","240","31","9","8","43","17","0500000US31171","Thomas County, Nebraska"
"2175","38","1747","65","25","12","1348","57","374","41","428","55","0500000US31173","Thurston County, Nebraska"
"1840","79","1489","87","0","9","1302","79","187","60","351","62","0500000US31175","Valley County, Nebraska"
"8125","135","7460","208","130","52","6609","251","721","159","665","161","0500000US31177","Washington County, Nebraska"
"3657","175","3325","209","7","5","3088","239","230","107","332","89","0500000US31179","Wayne County, Nebraska"
"1519","70","1255","75","30","14","1101","76","124","32","264","47","0500000US31181","Webster County, Nebraska"
"357","38","308","40","10","11","255","39","43","24","49","18","0500000US31183","Wheeler County, Nebraska"
"5691","184","4912","228","69","37","4404","206","439","123","779","130","0500000US31185","York County, Nebraska"
"9819","303","8937","343","71","88","8055","382","811","208","882","182","0500000US32001","Churchill County, Nevada"
"767954","2839","701851","3415","3175","331","618385","4085","80291","1987","66103","1727","0500000US32003","Clark County, Nevada"
"20579","311","18950","377","175","97","17609","438","1166","239","1629","215","0500000US32005","Douglas County, Nevada"
"17688","380","16297","400","80","53","14544","414","1673","272","1391","195","0500000US32007","Elko County, Nevada"
"454","67","383","64","0","12","239","48","144","45","71","33","0500000US32009","Esmeralda County, Nevada"
"750","87","634","76","0","12","577","82","57","45","116","74","0500000US32011","Eureka County, Nevada"
"6271","238","5429","233","24","35","4847","267","558","174","842","150","0500000US32013","Humboldt County, Nevada"
"2087","165","1778","173","11","19","1575","178","192","118","309","116","0500000US32015","Lander County, Nevada"
"2041","207","1680","181","10","14","1550","183","120","63","361","159","0500000US32017","Lincoln County, Nevada"
"20528","441","18315","480","62","37","16860","473","1393","250","2213","318","0500000US32019","Lyon County, Nevada"
"1938","176","1582","160","0","12","1341","169","241","94","356","105","0500000US32021","Mineral County, Nevada"
"18668","463","16349","487","233","145","13541","496","2575","371","2319","316","0500000US32023","Nye County, Nevada"
"1933","140","1532","157","15","22","1355","163","162","80","401","114","0500000US32027","Pershing County, Nevada"
"1598","165","1372","156","30","35","1258","162","84","47","226","94","0500000US32029","Storey County, Nevada"
"177632","861","162874","1115","576","132","147202","1271","15096","956","14758","829","0500000US32031","Washoe County, Nevada"
"3529","219","3051","241","5","9","2767","235","279","89","478","113","0500000US32033","White Pine County, Nevada"
"22461","341","19864","467","53","35","17722","470","2089","345","2597","374","0500000US32510","Carson City, Nevada"
"24739","617","22596","619","161","72","20715","567","1720","284","2143","296","0500000US33001","Belknap County, New Hampshire"
"21070","693","19106","702","109","66","17667","734","1330","313","1964","251","0500000US33003","Carroll County, New Hampshire"
"30319","447","27093","535","272","87","24684","530","2137","348","3226","370","0500000US33005","Cheshire County, New Hampshire"
"13720","286","11609","310","106","38","10143","310","1360","178","2111","191","0500000US33007","Coos County, New Hampshire"
"34752","569","31609","579","296","75","28172","597","3141","376","3143","341","0500000US33009","Grafton County, New Hampshire"
"159200","918","148553","1089","608","138","139653","1142","8292","618","10647","596","0500000US33011","Hillsborough County, New Hampshire"
"57843","620","52749","732","303","80","49054","803","3392","361","5094","374","0500000US33013","Merrimack County, New Hampshire"
"120147","816","113122","915","289","105","107636","930","5197","543","7025","530","0500000US33015","Rockingham County, New Hampshire"
"48548","612","44779","687","197","104","40729","829","3853","513","3769","428","0500000US33017","Strafford County, New Hampshire"
"17740","413","15714","476","83","48","14027","449","1604","263","2026","264","0500000US33019","Sullivan County, New Hampshire"
"99874","927","88675","986","445","122","79601","1156","8629","682","11199","585","0500000US34001","Atlantic County, New Jersey"
"338249","1241","311587","1606","966","190","297582","1871","13039","779","26662","949","0500000US34003","Bergen County, New Jersey"
"165496","1301","152552","1434","683","163","143487","1471","8382","596","12944","678","0500000US34005","Burlington County, New Jersey"
"187158","1125","166127","1321","564","156","152285","1394","13278","958","21031","842","0500000US34007","Camden County, New Jersey"
"39904","759","35522","837","158","61","32712","773","2652","274","4382","410","0500000US34009","Cape May County, New Jersey"
"50608","721","41837","796","217","94","36971","857","4649","506","8771","613","0500000US34011","Cumberland County, New Jersey"
"282502","1195","246794","1700","874","173","218431","1737","27489","1029","35708","1255","0500000US34013","Essex County, New Jersey"
