"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"2073","131","1688","151","30","25","1521","142","137","57","385","89","0500000US30065","Musselshell County, Montana"
"7552","230","6467","269","87","64","5592","312","788","182","1085","172","0500000US30067","Park County, Montana"
"206","27","172","28","4","8","148","24","20","10","34","15","0500000US30069","Petroleum County, Montana"
"1791","93","1421","118","26","20","1196","112","199","65","370","85","0500000US30071","Phillips County, Montana"
"2218","117","1718","133","8","10","1456","135","254","54","500","79","0500000US30073","Pondera County, Montana"
"764","64","652","67","46","22","524","58","82","38","112","36","0500000US30075","Powder River County, Montana"
"2400","156","2000","164","27","30","1553","139","420","118","400","88","0500000US30077","Powell County, Montana"
"549","48","424","53","15","11","379","49","30","20","125","43","0500000US30079","Prairie County, Montana"
"16936","345","14734","393","272","118","12491","472","1971","343","2202","311","0500000US30081","Ravalli County, Montana"
"4523","160","3813","177","5","7","3312","227","496","129","710","136","0500000US30083","Richland County, Montana"
"3203","106","2299","109","12","11","2063","109","224","60","904","99","0500000US30085","Roosevelt County, Montana"
"3205","137","2438","169","361","92","1808","151","269","83","767","121","0500000US30087","Rosebud County, Montana"
"4994","192","3740","236","76","30","3253","221","411","115","1254","184","0500000US30089","Sanders County, Montana"
"1661","75","1446","89","25","20","1262","96","159","48","215","57","0500000US30091","Sheridan County, Montana"
"15256","423","12372","470","123","61","10600","454","1649","339","2884","303","0500000US30093","Silver Bow County, Montana"
"3797","126","3255","142","46","23","2899","148","310","84","542","115","0500000US30095","Stillwater County, Montana"
"1531","86","1221","81","18","23","1067","75","136","45","310","82","0500000US30097","Sweet Grass County, Montana"
"2413","110","2037","115","12","15","1725","110","300","61","376","52","0500000US30099","Teton County, Montana"
"1871","141","1534","148","34","30","1287","141","213","85","337","78","0500000US30101","Toole County, Montana"
"365","41","315","39","23","19","235","35","57","21","50","17","0500000US30103","Treasure County, Montana"
"3432","165","2901","166","42","37","2446","177","413","140","531","96","0500000US30105","Valley County, Montana"
"820","66","619","71","3","5","504","69","112","45","201","51","0500000US30107","Wheatland County, Montana"
"497","45","362","46","6","11","267","40","89","31","135","42","0500000US30109","Wibaux County, Montana"
"64020","615","56914","777","557","151","51063","855","5294","487","7106","562","0500000US30111","Yellowstone County, Montana"
"12659","279","10828","298","111","46","9534","265","1183","193","1831","192","0500000US31001","Adams County, Nebraska"
"2748","102","2203","97","30","16","1917","106","256","52","545","76","0500000US31003","Antelope County, Nebraska"
"177","30","140","30","4","3","121","29","15","7","37","13","0500000US31005","Arthur County, Nebraska"
"300","40","279","40","12","10","238","38","29","15","21","15","0500000US31007","Banner County, Nebraska"
"232","25","203","27","0","9","182","22","21","16","29","13","0500000US31009","Blaine County, Nebraska"
"2277","89","1872","98","12","8","1693","97","167","36","405","58","0500000US31011","Boone County, Nebraska"
"4610","189","3844","242","3","4","3520","218","321","119","766","165","0500000US31013","Box Butte County, Nebraska"
"905","50","683","47","2","3","585","54","96","28","222","38","0500000US31015","Boyd County, Nebraska"
"1475","95","1141","103","6","11","990","101","145","50","334","75","0500000US31017","Brown County, Nebraska"
"18923","260","16817","344","126","46","15027","421","1664","254","2106","244","0500000US31019","Buffalo County, Nebraska"
"2885","93","2220","106","30","17","1861","135","329","77","665","86","0500000US31021","Burt County, Nebraska"
"3400","110","2755","128","52","37","2410","122","293","75","645","83","0500000US31023","Butler County, Nebraska"
"9894","204","8965","212","95","39","8091","250","779","134","929","121","0500000US31025","Cass County, Nebraska"
"3508","101","2879","119","38","19","2587","122","254","60","629","62","0500000US31027","Cedar County, Nebraska"
"1671","87","1383","94","0","9","1252","90","131","67","288","71","0500000US31029","Chase County, Nebraska"
"2652","118","2169","168","3","4","1990","189","176","67","483","122","0500000US31031","Cherry County, Nebraska"
"4400","138","3772","178","37","24","3203","191","532","140","628","105","0500000US31033","Cheyenne County, Nebraska"
"2616","90","2226","92","27","14","1924","111","275","54","390","51","0500000US31035","Clay County, Nebraska"
"3681","133","2871","154","30","14","2502","144","339","102","810","106","0500000US31037","Colfax County, Nebraska"
"3790","120","2965","127","79","40","2431","144","455","94","825","112","0500000US31039","Cuming County, Nebraska"
"4792","144","3826","166","42","25","3085","190","699","128","966","123","0500000US31041","Custer County, Nebraska"
"7427","185","6460","244","39","26","5358","283","1063","263","967","192","0500000US31043","Dakota County, Nebraska"
"3557","191","2826","246","41","38","2459","251","326","118","731","179","0500000US31045","Dawes County, Nebraska"
"8898","223","7550","232","108","47","6444","279","998","177","1348","157","0500000US31047","Dawson County, Nebraska"
"833","64","705","66","15","13","570","68","120","32","128","35","0500000US31049","Deuel County, Nebraska"
"2307","73","1904","74","20","12","1600","77","284","51","403","56","0500000US31051","Dixon County, Nebraska"
"15090","289","12857","348","111","68","11129","353","1617","232","2233","247","0500000US31053","Dodge County, Nebraska"
"213689","913","186486","1310","1025","182","170298","1421","15163","785","27203","918","0500000US31055","Douglas County, Nebraska"
"875","73","709","72","3","5","633","73","73","27","166","34","0500000US31057","Dundy County, Nebraska"
"2443","82","1991","103","31","19","1715","109","245","50","452","73","0500000US31059","Fillmore County, Nebraska"
"1367","70","1107","76","13","9","952","66","142","40","260","42","0500000US31061","Franklin County, Nebraska"
"1113","48","889","56","7","6","748","57","134","28","224","39","0500000US31063","Frontier County, Nebraska"
"2172","89","1733","97","14","10","1521","94","198","53","439","63","0500000US31065","Furnas County, Nebraska"
"9255","240","7651","263","86","38","6841","250","724","139","1604","178","0500000US31067","Gage County, Nebraska"
"897","53","741","58","5","7","611","63","125","42","156","47","0500000US31069","Garden County, Nebraska"
"893","66","695","65","0","9","541","58","154","51","198","52","0500000US31071","Garfield County, Nebraska"
"885","72","729","62","3","6","652","54","74","30","156","43","0500000US31073","Gosper County, Nebraska"
"274","28","215","31","1","3","196","27","18","12","59","17","0500000US31075","Grant County, Nebraska"
"1015","53","793","61","15","8","644","54","134","37","222","36","0500000US31077","Greeley County, Nebraska"
"22817","294","19028","421","167","70","17084","454","1777","234","3789","361","0500000US31079","Hall County, Nebraska"
"3722","118","3302","128","58","31","2937","158","307","92","420","73","0500000US31081","Hamilton County, Nebraska"
"1590","85","1284","85","16","14","1163","92","105","33","306","53","0500000US31083","Harlan County, Nebraska"
"423","39","346","44","4","4","307","43","35","15","77","28","0500000US31085","Hayes County, Nebraska"
"1273","74","974","80","43","31","790","70","141","35","299","50","0500000US31087","Hitchcock County, Nebraska"
"4569","127","3745","151","69","45","3022","157","654","109","824","124","0500000US31089","Holt County, Nebraska"
"316","40","238","44","0","9","193","39","45","21","78","29","0500000US31091","Hooker County, Nebraska"
"2656","94","2166","108","70","32","1846","111","250","50","490","64","0500000US31093","Howard County, Nebraska"
"3308","120","2577","156","53","25","2253","151","271","64","731","111","0500000US31095","Jefferson County, Nebraska"
"1869","161","1424","132","28","20","1271","136","125","50","445","76","0500000US31097","Johnson County, Nebraska"
"2745","77","2335","96","21","14","2062","118","252","85","410","76","0500000US31099","Kearney County, Nebraska"
"3989","153","3389","171","28","18","3066","173","295","98","600","108","0500000US31101","Keith County, Nebraska"
"334","44","284","47","6","6","260","48","18","10","50","16","0500000US31103","Keya Paha County, Nebraska"
"1546","80","1296","89","19","15","1081","92","196","69","250","63","0500000US31105","Kimball County, Nebraska"
"3662","148","2837","166","55","17","2391","143","391","79","825","83","0500000US31107","Knox County, Nebraska"
"120962","633","110636","703","521","126","101031","871","9084","690","10326","573","0500000US31109","Lancaster County, Nebraska"
"15025","314","12853","355","144","74","11239","442","1470","258","2172","272","0500000US31111","Lincoln County, Nebraska"
"366","33","294","34","5","6","243","31","46","21","72","21","0500000US31113","Logan County, Nebraska"
"245","29","190","32","1","2","165","29","24","18","55","20","0500000US31115","Loup County, Nebraska"
"192","29","141","27","0","9","117","26","24","19","51","20","0500000US31117","McPherson County, Nebraska"
"14236","225","12072","278","265","109","10245","301","1562","217","2164","184","0500000US31119","Madison County, Nebraska"
"3251","120","2653","146","41","26","2196","158","416","104","598","118","0500000US31121","Merrick County, Nebraska"
"2017","103","1646","107","15","10","1399","104","232","67","371","72","0500000US31123","Morrill County, Nebraska"
"1553","64","1201","95","5","6","1083","95","113","33","352","65","0500000US31125","Nance County, Nebraska"
"2814","141","2347","147","70","30","1937","147","340","92","467","94","0500000US31127","Nemaha County, Nebraska"
"1985","89","1636","92","45","23","1393","85","198","57","349","68","0500000US31129","Nuckolls County, Nebraska"
"6439","182","5377","193","74","41","4663","206","640","136","1062","137","0500000US31131","Otoe County, Nebraska"
"1238","72","894","70","20","13","806","70","68","24","344","63","0500000US31133","Pawnee County, Nebraska"
"1247","57","1107","50","3","4","1013","64","91","32","140","35","0500000US31135","Perkins County, Nebraska"
"3870","138","3370","148","19","12","2940","136","411","98","500","91","0500000US31137","Phelps County, Nebraska"
"2985","83","2463","95","26","20","2198","98","239","56","522","66","0500000US31139","Pierce County, Nebraska"
"12937","222","10788","318","164","66","9685","320","939","169","2149","241","0500000US31141","Platte County, Nebraska"
"2038","91","1752","92","25","18","1605","83","122","32","286","48","0500000US31143","Polk County, Nebraska"
"4598","168","3838","192","64","48","3230","214","544","167","760","159","0500000US31145","Red Willow County, Nebraska"
"3798","160","2978","191","6","6","2687","176","285","86","820","135","0500000US31147","Richardson County, Nebraska"
"655","55","515","55","7","6","448","52","60","31","140","32","0500000US31149","Rock County, Nebraska"
"5073","166","4154","238","65","52","3629","245","460","163","919","192","0500000US31151","Saline County, Nebraska"
"63851","487","60028","581","216","84","56288","603","3524","318","3823","329","0500000US31153","Sarpy County, Nebraska"
"8150","179","6946","205","84","36","6103","191","759","125","1204","130","0500000US31155","Saunders County, Nebraska"
"14425","278","12046","316","133","61","10608","349","1305","201","2379","262","0500000US31157","Scotts Bluff County, Nebraska"
"6496","156","5674","189","99","39","4971","189","604","120","822","131","0500000US31159","Seward County, Nebraska"
"2306","106","1703","92","44","25","1467","91","192","44","603","82","0500000US31161","Sheridan County, Nebraska"
"1378","76","1115","72","23","15","947","71","145","41","263","49","0500000US31163","Sherman County, Nebraska"
"579","47","462","43","7","6","382","45","73","33","117","39","0500000US31165","Sioux County, Nebraska"
"2351","94","1987","106","50","43","1735","118","202","61","364","82","0500000US31167","Stanton County, Nebraska"
"2337","113","1902","131","39","16","1711","127","152","37","435","81","0500000US31169","Thayer County, Nebraska"
"293","38","241","36","0","9","227","35","14","12","52","16","0500000US31171","Thomas County, Nebraska"
"2142","45","1650","55","61","20","1251","62","338","38","492","42","0500000US31173","Thurston County, Nebraska"
"1934","74","1517","101","2","3","1256","76","259","81","417","85","0500000US31175","Valley County, Nebraska"
"8133","155","7228","229","154","64","6296","293","778","206","905","203","0500000US31177","Washington County, Nebraska"
"3602","158","3263","197","20","17","2878","202","365","139","339","96","0500000US31179","Wayne County, Nebraska"
"1499","77","1208","91","26","16","1022","90","160","41","291","44","0500000US31181","Webster County, Nebraska"
"378","32","308","34","11","11","257","32","40","16","70","21","0500000US31183","Wheeler County, Nebraska"
"5623","182","4860","184","125","67","4283","202","452","120","763","139","0500000US31185","York County, Nebraska"
"9734","285","8569","317","140","101","7579","352","850","182","1165","213","0500000US32001","Churchill County, Nevada"
"749858","3122","675431","3464","3671","357","591068","4081","80692","2129","74427","1717","0500000US32003","Clark County, Nevada"
"20376","256","18572","335","214","110","17154","364","1204","258","1804","200","0500000US32005","Douglas County, Nevada"
"17882","364","16339","370","111","47","14482","431","1746","266","1543","258","0500000US32007","Elko County, Nevada"
"494","69","420","66","9","13","285","53","126","47","74","30","0500000US32009","Esmeralda County, Nevada"
"765","80","632","82","16","24","553","86","63","48","133","78","0500000US32011","Eureka County, Nevada"
"6261","282","5219","270","38","41","4448","311","733","171","1042","170","0500000US32013","Humboldt County, Nevada"
"2183","169","1802","199","20","31","1465","203","317","157","381","158","0500000US32015","Lander County, Nevada"
"1930","227","1585","178","9","15","1434","172","142","78","345","161","0500000US32017","Lincoln County, Nevada"
"20127","432","17557","433","129","62","15798","495","1630","245","2570","343","0500000US32019","Lyon County, Nevada"
"1859","191","1432","177","0","12","1232","166","200","77","427","131","0500000US32021","Mineral County, Nevada"
"18077","499","15483","581","347","173","12832","589","2304","361","2594","376","0500000US32023","Nye County, Nevada"
"2018","149","1531","161","22","22","1254","156","255","113","487","131","0500000US32027","Pershing County, Nevada"
"1665","130","1453","154","5","8","1309","145","139","65","212","89","0500000US32029","Storey County, Nevada"
"173519","933","155791","1246","816","202","139306","1619","15669","1005","17728","940","0500000US32031","Washoe County, Nevada"
"3343","236","2777","238","45","38","2415","218","317","102","566","119","0500000US32033","White Pine County, Nevada"
"22158","337","19299","436","138","67","17100","454","2061","300","2859","302","0500000US32510","Carson City, Nevada"
"24579","676","21964","657","164","72","20079","655","1721","279","2615","375","0500000US33001","Belknap County, New Hampshire"
"21203","654","19157","677","142","81","17318","673","1697","236","2046","306","0500000US33003","Carroll County, New Hampshire"
"30529","470","27188","531","295","76","24559","605","2334","377","3341","288","0500000US33005","Cheshire County, New Hampshire"
"13879","324","11676","287","174","50","10097","297","1405","209","2203","194","0500000US33007","Coos County, New Hampshire"
"34856","606","31353","641","368","78","27787","678","3198","392","3503","347","0500000US33009","Grafton County, New Hampshire"
"158139","795","146272","1056","649","131","136805","1181","8818","680","11867","802","0500000US33011","Hillsborough County, New Hampshire"
"57247","533","51232","600","393","108","47239","718","3600","356","6015","430","0500000US33013","Merrimack County, New Hampshire"
"119955","768","111761","896","301","98","105342","984","6118","608","8194","578","0500000US33015","Rockingham County, New Hampshire"
"48543","627","44276","653","283","109","40027","734","3966","453","4267","441","0500000US33017","Strafford County, New Hampshire"
"17780","377","15568","442","95","48","13738","535","1735","302","2212","233","0500000US33019","Sullivan County, New Hampshire"
"100660","988","87766","1102","715","171","78020","1173","9031","627","12894","616","0500000US34001","Atlantic County, New Jersey"
"337819","1166","308080","1584","1305","198","293367","1815","13408","871","29739","1188","0500000US34003","Bergen County, New Jersey"
"164404","1025","150197","1083","799","170","141155","1124","8243","592","14207","841","0500000US34005","Burlington County, New Jersey"
"187012","1129","163424","1186","650","169","149361","1361","13413","842","23588","809","0500000US34007","Camden County, New Jersey"
"39861","805","34783","783","275","82","31541","743","2967","360","5078","353","0500000US34009","Cape May County, New Jersey"
"50596","642","40915","833","260","91","35554","765","5101","594","9681","667","0500000US34011","Cumberland County, New Jersey"
"280327","1247","240072","1533","999","220","210262","1857","28811","1291","40255","1238","0500000US34013","Essex County, New Jersey"
"104810","694","95149","824","417","103","87892","860","6840","585","9661","574","0500000US34015","Gloucester County, New Jersey"
"252352","1101","222875","1467","819","170","203846","1476","18210","882","29477","1103","0500000US34017","Hudson County, New Jersey"
"46822","460","43413","580","355","119","41131","582","1927","319","3409","358","0500000US34019","Hunterdon County, New Jersey"
"129546","1059","114825","1235","499","184","103506","1241","10820","740","14721","708","0500000US34021","Mercer County, New Jersey"
"283794","1089","255577","1551","1358","255","235063","1476","19156","813","28217","923","0500000US34023","Middlesex County, New Jersey"
"232482","1377","212137","1510","850","169","198825","1604","12462","861","20345","847","0500000US34025","Monmouth County, New Jersey"
"180124","956","167630","1142","660","173","159936","1263","7034","565","12494","819","0500000US34027","Morris County, New Jersey"
"223135","1354","193111","1424","1367","243","174985","1616","16759","1016","30024","1043","0500000US34029","Ocean County, New Jersey"
"162440","1120","135795","1354","598","140","123261","1520","11936","720","26645","814","0500000US34031","Passaic County, New Jersey"
"24038","438","20087","449","332","110","17587","442","2168","190","3951","293","0500000US34033","Salem County, New Jersey"
"115970","902","107810","1077","498","137","103178","1070","4134","433","8160","570","0500000US34035","Somerset County, New Jersey"
"53618","553","49480","603","405","100","46090","668","2985","318","4138","359","0500000US34037","Sussex County, New Jersey"
"187916","1021","164231","1298","921","211","147934","1492","15376","878","23685","940","0500000US34039","Union County, New Jersey"
"41385","415","37024","495","388","124","34053","527","2583","309","4361","307","0500000US34041","Warren County, New Jersey"
"263551","1574","228226","1707","1919","321","198249","1806","28058","1192","35325","1159","0500000US35001","Bernalillo County, New Mexico"
"1433","153","998","136","0","12","784","136","214","88","435","129","0500000US35003","Catron County, New Mexico"
"23343","500","18763","491","123","65","15664","507","2976","415","4580","407","0500000US35005","Chaves County, New Mexico"
"9068","271","6663","298","128","63","4655","281","1880","248","2405","252","0500000US35006","Cibola County, New Mexico"
"5591","293","4190","288","76","50","3473","268","641","167","1401","198","0500000US35007","Colfax County, New Mexico"
"18470","384","15774","430","80","62","13513","472","2181","340","2696","303","0500000US35009","Curry County, New Mexico"
"666","93","513","78","0","12","432","85","81","42","153","56","0500000US35011","De Baca County, New Mexico"
"76740","866","63712","1172","384","144","53470","1279","9858","910","13028","875","0500000US35013","Doña Ana County, New Mexico"
"21273","470","17867","498","88","51","16056","560","1723","288","3406","359","0500000US35015","Eddy County, New Mexico"
"11879","410","9560","483","100","56","7708","471","1752","286","2319","319","0500000US35017","Grant County, New Mexico"
"1253","202","547","108","16","15","396","87","135","61","706","153","0500000US35019","Guadalupe County, New Mexico"
"203","46","117","30","0","12","96","28","21","10","86","26","0500000US35021","Harding County, New Mexico"
"1761","105","1264","99","15","15","1035","106","214","63","497","86","0500000US35023","Hidalgo County, New Mexico"
"22029","419","18107","475","89","49","16094","446","1924","282","3922","384","0500000US35025","Lea County, New Mexico"
"7902","569","6180","500","69","52","5107","429","1004","238","1722","316","0500000US35027","Lincoln County, New Mexico"
"7525","225","6917","270","70","41","6484","272","363","113","608","161","0500000US35028","Los Alamos County, New Mexico"
"9088","310","6374","369","95","78","4616","368","1663","285","2714","312","0500000US35029","Luna County, New Mexico"
"19764","397","10850","404","195","86","7541","428","3114","292","8914","400","0500000US35031","McKinley County, New Mexico"
"1513","183","842","160","0","12","683","155","159","69","671","149","0500000US35033","Mora County, New Mexico"
"23657","710","19472","689","134","59","17147","658","2191","336","4185","481","0500000US35035","Otero County, New Mexico"
"3085","184","2095","187","42","43","1707","180","346","87","990","149","0500000US35037","Quay County, New Mexico"
"12852","443","7533","441","184","96","6057","424","1292","175","5319","378","0500000US35039","Rio Arriba County, New Mexico"
"7125","242","5805","334","11","13","5005","359","789","208","1320","221","0500000US35041","Roosevelt County, New Mexico"
"49265","524","42973","684","581","201","38293","724","4099","426","6292","433","0500000US35043","Sandoval County, New Mexico"
"41999","593","31352","677","586","173","24187","682","6579","498","10647","492","0500000US35045","San Juan County, New Mexico"
"11041","440","7162","475","10","14","5150","395","2002","344","3879","334","0500000US35047","San Miguel County, New Mexico"
"61651","739","52806","770","517","135","46650","863","5639","471","8845","512","0500000US35049","Santa Fe County, New Mexico"
"5400","259","3953","259","78","53","3114","239","761","188","1447","198","0500000US35051","Sierra County, New Mexico"
"4698","283","3132","265","76","55","2525","263","531","132","1566","205","0500000US35053","Socorro County, New Mexico"
"12603","477","9413","454","199","106","7082","472","2132","331","3190","309","0500000US35055","Taos County, New Mexico"
"5598","268","4427","288","74","50","3306","286","1047","199","1171","223","0500000US35057","Torrance County, New Mexico"
"1424","136","968","140","6","9","784","123","178","56","456","96","0500000US35059","Union County, New Mexico"
"26985","515","20624","697","285","104","16795","695","3544","488","6361","573","0500000US35061","Valencia County, New Mexico"
"125376","1057","110111","1129","607","141","100311","1281","9193","724","15265","676","0500000US36001","Albany County, New York"
"18124","359","14594","360","275","61","12418","391","1901","180","3530","245","0500000US36003","Allegany County, New York"
"495356","1337","407946","2081","1475","299","340202","2661","66269","1986","87410","1879","0500000US36005","Bronx County, New York"
"78821","783","67416","911","613","165","60558","860","6245","489","11405","572","0500000US36007","Broome County, New York"
"31723","405","25412","413","408","84","20960","419","4044","314","6311","308","0500000US36009","Cattaraugus County, New York"
"31428","469","26281","547","246","63","23116","522","2919","303","5147","377","0500000US36011","Cayuga County, New York"
"52983","696","43671","633","453","107","37524","663","5694","446","9312","452","0500000US36013","Chautauqua County, New York"
"34664","539","29719","592","235","61","25826","573","3658","393","4945","380","0500000US36015","Chemung County, New York"
"20373","328","17167","371","144","43","15163","371","1860","228","3206","231","0500000US36017","Chenango County, New York"
"31680","443","27238","509","184","58","23882","557","3172","430","4442","353","0500000US36019","Clinton County, New York"
"25470","413","21894","487","225","73","19015","543","2654","331","3576","308","0500000US36021","Columbia County, New York"
"17925","366","14834","368","164","69","12521","448","2149","261","3091","274","0500000US36023","Cortland County, New York"
"19098","416","15654","459","175","56","13648","489","1831","202","3444","290","0500000US36025","Delaware County, New York"
"107384","835","96693","998","578","158","89721","1030","6394","509","10691","681","0500000US36027","Dutchess County, New York"
"386371","1557","327125","1805","2094","258","291079","1911","33952","1118","59246","1143","0500000US36029","Erie County, New York"
"15257","471","12953","521","126","43","11388","547","1439","222","2304","215","0500000US36031","Essex County, New York"
"18956","396","15323","445","199","67","13231","429","1893","231","3633","316","0500000US36033","Franklin County, New York"
"22535","449","18866","526","140","59","16410","524","2316","264","3669","342","0500000US36035","Fulton County, New York"
"23951","267","20150","374","142","52","17859","427","2149","254","3801","309","0500000US36037","Genesee County, New York"
"17106","437","14210","442","199","70","12208","455","1803","255","2896","305","0500000US36039","Greene County, New York"
"1095","97","909","91","14","10","791","82","104","37","186","45","0500000US36041","Hamilton County, New York"
"25187","448","20803","480","313","80","18234","529","2256","287","4384","387","0500000US36043","Herkimer County, New York"
"43206","653","38624","728","168","52","34605","734","3851","344","4582","351","0500000US36045","Jefferson County, New York"
"944650","2565","794464","2853","3770","340","702185","3159","88509","1839","150186","2181","0500000US36047","Kings County, New York"
"10236","237","8458","223","148","53","7348","199","962","130","1778","161","0500000US36049","Lewis County, New York"
"24432","369","21316","443","268","90","19100","455","1948","249","3116","288","0500000US36051","Livingston County, New York"
"26307","560","22460","535","181","51","20548","544","1731","212","3847","352","0500000US36053","Madison County, New York"
"300496","1309","260431","1689","1676","218","236400","1670","22355","1068","40065","1169","0500000US36055","Monroe County, New York"
"19700","304","15967","365","238","72","14013","444","1716","278","3733","243","0500000US36057","Montgomery County, New York"
"444136","1314","407036","1623","1200","186","385495","1879","20341","892","37100","1049","0500000US36059","Nassau County, New York"
"758345","3842","675852","4263","2324","404","616595","4761","56933","2177","82493","2169","0500000US36061","New York County, New York"
"87978","878","72337","1023","1216","270","63631","977","7490","577","15641","621","0500000US36063","Niagara County, New York"
"90472","856","76085","994","582","130","67926","989","7577","417","14387","637","0500000US36065","Oneida County, New York"
"185840","1160","160523","1219","721","165","143285","1368","16517","801","25317","752","0500000US36067","Onondaga County, New York"
"44269","492","39104","579","273","79","35453","692","3378","402","5165","411","0500000US36069","Ontario County, New York"
"126460","833","111245","967","457","121","94934","1107","15854","942","15215","708","0500000US36071","Orange County, New York"
"16214","368","13491","448","90","37","11966","453","1435","242","2723","331","0500000US36073","Orleans County, New York"
"45881","534","40439","590","224","72","36264","618","3951","376","5442","386","0500000US36075","Oswego County, New York"
"23627","402","20363","427","348","93","17735","418","2280","226","3264","249","0500000US36077","Otsego County, New York"
"34316","490","32265","503","85","41","30772","511","1408","259","2051","291","0500000US36079","Putnam County, New York"
"777904","2128","676122","2813","2983","308","614802","3104","58337","1666","101782","2186","0500000US36081","Queens County, New York"
"64456","518","56917","693","303","89","51897","748","4717","454","7539","535","0500000US36083","Rensselaer County, New York"
"166150","907","144890","1214","580","145","131554","1326","12756","843","21260","892","0500000US36085","Richmond County, New York"
"99935","605","86817","675","366","110","77824","957","8627","711","13118","567","0500000US36087","Rockland County, New York"
"41638","547","35181","576","283","97","31177","658","3721","363","6457","375","0500000US36089","St. Lawrence County, New York"
"93129","693","85079","839","352","91","79371","901","5356","505","8050","568","0500000US36091","Saratoga County, New York"
"53825","775","47034","779","162","66","42844","823","4028","405","6791","472","0500000US36093","Schenectady County, New York"
"12539","276","10416","294","214","54","8874","329","1328","148","2123","175","0500000US36095","Schoharie County, New York"
"7444","218","6200","283","73","45","5336","267","791","165","1244","155","0500000US36097","Schuyler County, New York"
"13536","287","11573","298","127","45","10173","265","1273","192","1963","232","0500000US36099","Seneca County, New York"
"40351","456","33491","520","478","90","28607","614","4406","379","6860","331","0500000US36101","Steuben County, New York"
"489328","2013","444858","2393","1450","245","416004","2784","27404","1332","44470","1302","0500000US36103","Suffolk County, New York"
"27679","622","22954","610","221","66","20905","577","1828","241","4725","370","0500000US36105","Sullivan County, New York"
"19996","368","16967","434","199","78","15260","439","1508","225","3029","305","0500000US36107","Tioga County, New York"
"38986","584","35763","686","280","98","32017","698","3466","401","3223","385","0500000US36109","Tompkins County, New York"
"69662","872","61455","880","430","102","56347","766","4678","470","8207","550","0500000US36111","Ulster County, New York"
"27249","406","23804","500","228","66","21955","540","1621","240","3445","328","0500000US36113","Warren County, New York"
"23988","484","20079","536","311","94","17490","508","2278","289","3909","323","0500000US36115","Washington County, New York"
"36578","434","30639","566","324","97","26427","653","3888","428","5939","444","0500000US36117","Wayne County, New York"
"345885","1458","311280","1771","970","185","285807","1907","24503","1201","34605","1274","0500000US36119","Westchester County, New York"
"15686","280","13138","337","231","57","11378","319","1529","184","2548","211","0500000US36121","Wyoming County, New York"
"9338","316","7407","291","93","34","6426","291","888","159","1931","215","0500000US36123","Yates County, New York"
"63035","641","53724","779","255","92","45836","766","7633","600","9311","602","0500000US37001","Alamance County, North Carolina"
"13744","382","10504","419","163","96","9085","423","1256","245","3240","327","0500000US37003","Alexander County, North Carolina"
"4742","284","3672","287","6","8","3242","261","424","125","1070","129","0500000US37005","Alleghany County, North Carolina"
"9647","443","7228","481","118","72","5870","490","1240","260","2419","307","0500000US37007","Anson County, North Carolina"
"11995","496","9095","452","92","65","7863","425","1140","253","2900","342","0500000US37009","Ashe County, North Carolina"
"6725","500","5107","446","40","32","4132","396","935","198","1618","204","0500000US37011","Avery County, North Carolina"
"18978","445","14081","540","199","96","11441","502","2441","408","4897","412","0500000US37013","Beaufort County, North Carolina"
"7988","314","5325","263","110","57","4109","279","1106","197","2663","278","0500000US37015","Bertie County, North Carolina"
"14394","471","10790","524","145","87","8569","484","2076","310","3604","412","0500000US37017","Bladen County, North Carolina"
"53104","853","47391","879","475","147","40931","857","5985","489","5713","433","0500000US37019","Brunswick County, North Carolina"
"105407","846","91047","1034","338","125","82779","1122","7930","626","14360","748","0500000US37021","Buncombe County, North Carolina"
"34568","593","26383","577","332","133","22534","597","3517","421","8185","517","0500000US37023","Burke County, North Carolina"
"70598","565","64315","608","422","144","59888","644","4005","426","6283","440","0500000US37025","Cabarrus County, North Carolina"
"32150","525","25534","613","355","125","22433","589","2746","355","6616","485","0500000US37027","Caldwell County, North Carolina"
"3796","138","3322","183","25","28","2996","190","301","134","474","137","0500000US37029","Camden County, North Carolina"
"30000","503","26669","543","225","76","23683","561","2761","286","3331","298","0500000US37031","Carteret County, North Carolina"
"9160","276","6745","331","119","62","5532","319","1094","182","2415","232","0500000US37033","Caswell County, North Carolina"
"60238","783","50396","824","271","99","44919","849","5206","426","9842","525","0500000US37035","Catawba County, North Carolina"
"28148","370","24180","491","284","117","21298","531","2598","349","3968","434","0500000US37037","Chatham County, North Carolina"
"11206","487","8704","453","122","63","7294","421","1288","192","2502","327","0500000US37039","Cherokee County, North Carolina"
"5903","280","4599","304","81","70","3673","321","845","213","1304","225","0500000US37041","Chowan County, North Carolina"
"5049","303","4269","312","51","44","3692","316","526","185","780","229","0500000US37043","Clay County, North Carolina"
"37782","497","27706","750","199","85","22981","743","4526","425","10076","614","0500000US37045","Cleveland County, North Carolina"
"22462","400","15990","546","208","98","12799","600","2983","398","6472","454","0500000US37047","Columbus County, North Carolina"
"40571","596","35623","679","181","65","31570","791","3872","474","4948","455","0500000US37049","Craven County, North Carolina"
"124500","979","109909","995","508","121","97212","1051","12189","633","14591","570","0500000US37051","Cumberland County, North Carolina"
